Informe de datos;;;;;
Archivo creado el:2022-05-28 18:37:12;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;21-05-2022 11:33
1786;2022-05-27 16:18;22,9;64,5;;
1787;2022-05-27 16:23;22,9;64,5;;
1788;2022-05-27 16:28;22,8;64,9;;
1789;2022-05-27 16:33;22,8;65,4;;
1790;2022-05-27 16:38;22,7;64,9;;
1791;2022-05-27 16:43;22,7;64,9;;
1792;2022-05-27 16:48;22,7;64,9;;
1793;2022-05-27 16:53;22,6;65,3;;
1794;2022-05-27 16:58;22,6;65,8;;
1795;2022-05-27 17:03;22,6;65,8;;
1796;2022-05-27 17:08;22,5;66,3;;
1797;2022-05-27 17:13;22,5;66,3;;
1798;2022-05-27 17:18;22,5;66,3;;
1799;2022-05-27 17:23;22,4;66,3;;
1800;2022-05-27 17:28;22,4;66,2;;
1801;2022-05-27 17:33;22,4;66,7;;
1802;2022-05-27 17:38;22,4;66,7;;
1803;2022-05-27 17:43;22,4;67,2;;
1804;2022-05-27 17:48;22,3;67,1;;
1805;2022-05-27 17:53;22,3;67,6;;
1806;2022-05-27 17:58;22,2;67,6;;
1807;2022-05-27 18:03;22,2;67,1;;
1808;2022-05-27 18:08;22,1;67,1;;
1809;2022-05-27 18:13;22,1;67,1;;
1810;2022-05-27 18:18;22;67,6;;
1811;2022-05-27 18:23;22;68;;
1812;2022-05-27 18:28;22;67,5;;
1813;2022-05-27 18:33;21,9;68;;
1814;2022-05-27 18:38;21,9;68;;
1815;2022-05-27 18:43;21,8;68;;
1816;2022-05-27 18:48;21,8;68;;
1817;2022-05-27 18:53;21,7;68;;
1818;2022-05-27 18:58;21,7;68,4;;
1819;2022-05-27 19:03;21,7;68,4;;
1820;2022-05-27 19:08;21,7;68,8;;
1821;2022-05-27 19:13;21,6;68,4;;
1822;2022-05-27 19:18;21,6;68,8;;
1823;2022-05-27 19:23;21,6;68,8;;
1824;2022-05-27 19:28;21,5;69,3;;
1825;2022-05-27 19:33;21,5;69,7;;
1826;2022-05-27 19:38;21,5;69,7;;
1827;2022-05-27 19:43;21,4;69,7;;
1828;2022-05-27 19:48;21,4;70,1;;
1829;2022-05-27 19:53;21,4;69,7;;
1830;2022-05-27 19:58;21,3;69,7;;
1831;2022-05-27 20:03;21,3;70,1;;
1832;2022-05-27 20:08;21,2;70,1;;
1833;2022-05-27 20:13;21,2;70,1;;
1834;2022-05-27 20:18;21,1;70,1;;
1835;2022-05-27 20:23;21,1;70,5;;
1836;2022-05-27 20:28;21,1;70,5;;
1837;2022-05-27 20:33;21,1;70,5;;
1838;2022-05-27 20:38;21,1;70,5;;
1839;2022-05-27 20:43;21,1;70,5;;
1840;2022-05-27 20:48;21,1;70,5;;
1841;2022-05-27 20:53;21,1;70,5;;
1842;2022-05-27 20:58;21,1;70,5;;
1843;2022-05-27 21:03;21,1;71;;
1844;2022-05-27 21:08;21,1;71;;
1845;2022-05-27 21:13;21,1;71;;
1846;2022-05-27 21:18;21,1;71;;
1847;2022-05-27 21:23;21,1;71;;
1848;2022-05-27 21:28;21,1;71;;
1849;2022-05-27 21:33;21,1;71;;
1850;2022-05-27 21:38;21,1;70,5;;
1851;2022-05-27 21:43;21;71;;
1852;2022-05-27 21:48;21;71;;
1853;2022-05-27 21:53;21;71;;
1854;2022-05-27 21:58;21;71;;
1855;2022-05-27 22:03;20,9;70,9;;
1856;2022-05-27 22:08;20,8;71,4;;
1857;2022-05-27 22:13;20,8;71,4;;
1858;2022-05-27 22:18;20,8;71,8;;
1859;2022-05-27 22:23;20,8;71,4;;
1860;2022-05-27 22:28;20,8;71,8;;
1861;2022-05-27 22:33;20,8;71,8;;
1862;2022-05-27 22:38;20,8;71,4;;
1863;2022-05-27 22:43;20,8;71,4;;
1864;2022-05-27 22:48;20,8;71,4;;
1865;2022-05-27 22:53;20,7;71,8;;
1866;2022-05-27 22:58;20,7;71,8;;
1867;2022-05-27 23:03;20,6;71,8;;
1868;2022-05-27 23:08;20,6;72,2;;
1869;2022-05-27 23:13;20,5;72,2;;
1870;2022-05-27 23:18;20,5;72,2;;
1871;2022-05-27 23:23;20,5;72,2;;
1872;2022-05-27 23:28;20,5;72,2;;
1873;2022-05-27 23:33;20,5;72,2;;
1874;2022-05-27 23:38;20,5;72,2;;
1875;2022-05-27 23:43;20,5;72,6;;
1876;2022-05-27 23:48;20,5;72,6;;
1877;2022-05-27 23:53;20,5;73;;
1878;2022-05-27 23:58;20,5;73,1;;
1879;2022-05-28 0:03;20,5;73,1;;
1880;2022-05-28 0:08;20,5;73,1;;
1881;2022-05-28 0:13;20,5;73,1;;
1882;2022-05-28 0:18;20,5;73,5;;
1883;2022-05-28 0:23;20,5;73,5;;
1884;2022-05-28 0:28;20,5;73,5;;
1885;2022-05-28 0:33;20,5;73,5;;
1886;2022-05-28 0:38;20,4;73;;
1887;2022-05-28 0:43;20,4;73;;
1888;2022-05-28 0:48;20,4;73,5;;
1889;2022-05-28 0:53;20,3;73,5;;
1890;2022-05-28 0:58;20,3;73,5;;
1891;2022-05-28 1:03;20,2;73,4;;
1892;2022-05-28 1:08;20,2;73,4;;
1893;2022-05-28 1:13;20,2;73,9;;
1894;2022-05-28 1:18;20,1;73,9;;
1895;2022-05-28 1:23;20,1;74,3;;
1896;2022-05-28 1:28;20,1;74,3;;
1897;2022-05-28 1:33;20,2;74,3;;
1898;2022-05-28 1:38;20,2;74,7;;
1899;2022-05-28 1:43;20,2;74,7;;
1900;2022-05-28 1:48;20,2;74,7;;
1901;2022-05-28 1:53;20,2;74,7;;
1902;2022-05-28 1:58;20,2;74,3;;
1903;2022-05-28 2:03;20,1;74,7;;
1904;2022-05-28 2:08;20,1;74,7;;
1905;2022-05-28 2:13;20,1;74,7;;
1906;2022-05-28 2:18;20,1;74,7;;
1907;2022-05-28 2:23;20,1;74,7;;
1908;2022-05-28 2:28;20,1;74,7;;
1909;2022-05-28 2:33;20,1;74,7;;
1910;2022-05-28 2:38;20,1;74,7;;
1911;2022-05-28 2:43;20,1;74,7;;
1912;2022-05-28 2:48;20,1;74,7;;
1913;2022-05-28 2:53;20,1;74,7;;
1914;2022-05-28 2:58;20,1;74,7;;
1915;2022-05-28 3:03;20,1;74,7;;
1916;2022-05-28 3:08;20,1;74,3;;
1917;2022-05-28 3:13;20,1;74,3;;
1918;2022-05-28 3:18;20,1;74,3;;
1919;2022-05-28 3:23;20,1;74,3;;
1920;2022-05-28 3:28;20;74,3;;
1921;2022-05-28 3:33;20;74,3;;
1922;2022-05-28 3:38;20;74,3;;
1923;2022-05-28 3:43;20;74,3;;
1924;2022-05-28 3:48;20;73,8;;
1925;2022-05-28 3:53;20;73,8;;
1926;2022-05-28 3:58;20;73,8;;
1927;2022-05-28 4:03;20;73,8;;
1928;2022-05-28 4:08;19,9;73,8;;
1929;2022-05-28 4:13;19,9;73,8;;
1930;2022-05-28 4:18;19,9;73,8;;
1931;2022-05-28 4:23;19,9;73,8;;
1932;2022-05-28 4:28;19,9;73,8;;
1933;2022-05-28 4:33;19,8;73,8;;
1934;2022-05-28 4:38;19,8;73,8;;
1935;2022-05-28 4:43;19,8;73,8;;
1936;2022-05-28 4:48;19,9;73,8;;
1937;2022-05-28 4:53;19,9;73,8;;
1938;2022-05-28 4:58;19,9;73,8;;
1939;2022-05-28 5:03;20;73,8;;
1940;2022-05-28 5:08;20;73,8;;
1941;2022-05-28 5:13;20;73,8;;
1942;2022-05-28 5:18;20;74,3;;
1943;2022-05-28 5:23;20;73,8;;
1944;2022-05-28 5:28;20;73,8;;
1945;2022-05-28 5:33;20;73,8;;
1946;2022-05-28 5:38;20;73,8;;
1947;2022-05-28 5:43;20;73,8;;
1948;2022-05-28 5:48;20;73,8;;
1949;2022-05-28 5:53;20;73,4;;
1950;2022-05-28 5:58;20;73,8;;
1951;2022-05-28 6:03;20;73,4;;
1952;2022-05-28 6:08;19,9;73,4;;
1953;2022-05-28 6:13;19,9;73,4;;
1954;2022-05-28 6:18;19,8;73,4;;
1955;2022-05-28 6:23;19,8;73,8;;
1956;2022-05-28 6:28;19,7;73,8;;
1957;2022-05-28 6:33;19,7;73,8;;
1958;2022-05-28 6:38;19,7;73,8;;
1959;2022-05-28 6:43;19,7;74,2;;
1960;2022-05-28 6:48;19,7;74,2;;
1961;2022-05-28 6:53;19,7;74,6;;
1962;2022-05-28 6:58;19,7;74,6;;
1963;2022-05-28 7:03;19,7;74,6;;
1964;2022-05-28 7:08;19,8;74,6;;
1965;2022-05-28 7:13;19,8;74,6;;
1966;2022-05-28 7:18;19,8;75,1;;
1967;2022-05-28 7:23;19,9;75,1;;
1968;2022-05-28 7:28;19,9;75,1;;
1969;2022-05-28 7:33;19,9;75,1;;
1970;2022-05-28 7:38;19,9;75,1;;
1971;2022-05-28 7:43;19,9;75,1;;
1972;2022-05-28 7:48;20;75,1;;
1973;2022-05-28 7:53;20;74,7;;
1974;2022-05-28 7:58;20;74,7;;
1975;2022-05-28 8:03;20;74,7;;
1976;2022-05-28 8:08;20,1;74,7;;
1977;2022-05-28 8:13;20,2;74,3;;
1978;2022-05-28 8:18;20,2;74,3;;
1979;2022-05-28 8:23;20,3;73,9;;
1980;2022-05-28 8:28;20,4;73,9;;
1981;2022-05-28 8:33;20,5;73,5;;
1982;2022-05-28 8:38;20,6;73,1;;
1983;2022-05-28 8:43;20,7;72,7;;
1984;2022-05-28 8:48;20,8;72,3;;
1985;2022-05-28 8:53;21;71,8;;
1986;2022-05-28 8:58;21,1;71,4;;
1987;2022-05-28 9:03;21,1;71;;
1988;2022-05-28 9:08;21,2;70,6;;
1989;2022-05-28 9:13;21,3;70,6;;
1990;2022-05-28 9:18;21,4;69,7;;
1991;2022-05-28 9:23;21,5;69,7;;
1992;2022-05-28 9:28;21,6;69,7;;
1993;2022-05-28 9:33;21,6;69,7;;
1994;2022-05-28 9:38;21,7;69,3;;
1995;2022-05-28 9:43;21,7;68,9;;
1996;2022-05-28 9:48;21,7;68,4;;
1997;2022-05-28 9:53;21,8;68;;
1998;2022-05-28 9:58;21,8;67,1;;
1999;2022-05-28 10:03;21,8;67,5;;
2000;2022-05-28 10:08;21,9;67,5;;
2001;2022-05-28 10:13;22;67,1;;
2002;2022-05-28 10:18;22,1;67,1;;
2003;2022-05-28 10:23;22,2;66,7;;
2004;2022-05-28 10:28;22,4;66,7;;
2005;2022-05-28 10:33;22,4;66,2;;
2006;2022-05-28 10:38;22,4;65,8;;
2007;2022-05-28 10:43;22,4;64,9;;
2008;2022-05-28 10:48;22,4;64,9;;
2009;2022-05-28 10:53;22,4;64,9;;
2010;2022-05-28 10:58;22,4;64,9;;
2011;2022-05-28 11:03;22,4;64,9;;
2012;2022-05-28 11:08;22,4;64,4;;
2013;2022-05-28 11:13;22,4;64,4;;
2014;2022-05-28 11:18;22,5;63,9;;
2015;2022-05-28 11:23;22,5;63,9;;
2016;2022-05-28 11:28;22,6;64;;
2017;2022-05-28 11:33;22,6;64;;
2018;2022-05-28 11:38;22,6;63,5;;
2019;2022-05-28 11:43;22,7;63,5;;
2020;2022-05-28 11:48;22,7;63,5;;
2021;2022-05-28 11:53;22,8;64;;
2022;2022-05-28 11:58;22,9;64;;
2023;2022-05-28 12:03;23;64;;
2024;2022-05-28 12:08;23;63,5;;
2025;2022-05-28 12:13;23,1;63,6;;
2026;2022-05-28 12:18;23,1;63,1;;
2027;2022-05-28 12:23;23,1;63,1;;
2028;2022-05-28 12:28;23,1;63,1;;
2029;2022-05-28 12:33;23,1;62,6;;
2030;2022-05-28 12:38;23,1;62,6;;
2031;2022-05-28 12:43;23,1;62,2;;
2032;2022-05-28 12:48;23,1;62,6;;
2033;2022-05-28 12:53;23,1;62,6;;
2034;2022-05-28 12:58;23,1;62,6;;
2035;2022-05-28 13:03;23,2;62,7;;
2036;2022-05-28 13:08;23,3;62,7;;
2037;2022-05-28 13:13;23,4;62,7;;
2038;2022-05-28 13:18;23,5;62,2;;
2039;2022-05-28 13:23;23,6;62,2;;
2040;2022-05-28 13:28;23,7;61,8;;
2041;2022-05-28 13:33;23,7;61,3;;
2042;2022-05-28 13:38;23,7;61,8;;
2043;2022-05-28 13:43;23,8;61,8;;
2044;2022-05-28 13:48;23,8;61,8;;
2045;2022-05-28 13:53;23,8;62,3;;
2046;2022-05-28 13:58;23,7;61,8;;
2047;2022-05-28 14:03;23,7;61,8;;
2048;2022-05-28 14:08;23,6;61,8;;
2049;2022-05-28 14:13;23,6;61,8;;
2050;2022-05-28 14:18;23,5;62,7;;
2051;2022-05-28 14:23;23,5;62,7;;
2052;2022-05-28 14:28;23,5;63,2;;
2053;2022-05-28 14:33;23,4;63,6;;
2054;2022-05-28 14:38;23,4;63,6;;
2055;2022-05-28 14:43;23,4;64,1;;
2056;2022-05-28 14:48;23,4;64,1;;
2057;2022-05-28 14:53;23,4;64,1;;
2058;2022-05-28 14:58;23,4;64,1;;
2059;2022-05-28 15:03;23,4;64,1;;
2060;2022-05-28 15:08;23,5;64,1;;
2061;2022-05-28 15:13;23,5;64,1;;
2062;2022-05-28 15:18;23,5;64,1;;
2063;2022-05-28 15:23;23,5;63,6;;
2064;2022-05-28 15:28;23,6;63,7;;
2065;2022-05-28 15:33;23,6;63,2;;
2066;2022-05-28 15:38;23,6;63,2;;
2067;2022-05-28 15:43;22,5;64,8;;
2068;2022-05-28 15:48;22;65,2;;
2069;2022-05-28 15:53;21,7;69,8;;
2070;2022-05-28 15:58;21,6;67;;
2071;2022-05-28 16:03;21,8;68;;
2072;2022-05-28 16:08;22;67,6;;
2073;2022-05-28 16:13;22,2;69,4;;
2074;2022-05-28 16:18;22,4;69,9;;
2075;2022-05-28 16:23;22,7;70;;
2076;2022-05-28 16:28;22,8;70;;
2077;2022-05-28 16:33;23;70;;
2078;2022-05-28 16:38;23,1;70,1;;
2079;2022-05-28 16:43;23,3;70,1;;
2080;2022-05-28 16:48;23,5;70,9;;
2081;2022-05-28 16:53;23,7;70,1;;
2082;2022-05-28 16:58;23,8;70,1;;
2083;2022-05-28 17:03;23,9;70,2;;
2084;2022-05-28 17:08;24,1;70,2;;
2085;2022-05-28 17:13;24,2;70,2;;
2086;2022-05-28 17:18;24,2;70,2;;
2087;2022-05-28 17:23;24,2;70,3;;
2088;2022-05-28 17:28;24,3;69,8;;
2089;2022-05-28 17:33;24,4;69,8;;
2090;2022-05-28 17:38;24,4;69,8;;
2091;2022-05-28 17:43;24,4;69,4;;
2092;2022-05-28 17:48;24,5;69,4;;
2093;2022-05-28 17:53;24,5;69,4;;
2094;2022-05-28 17:58;24,6;69,4;;
2095;2022-05-28 18:03;24,6;66,6;;
2096;2022-05-28 18:08;24,8;65,8;;
2097;2022-05-28 18:13;24,9;65,3;;
2098;2022-05-28 18:18;24,9;64,8;;
2099;2022-05-28 18:23;25;64,4;;
2100;2022-05-28 18:28;25,1;63,9;;
2101;2022-05-28 18:33;25,2;63,9;;
