Informe de datos;;;;;
Archivo creado el:2022-05-28 17:45:00;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:10:54
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V749;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2077;;MKT;19,8;
Primera lectura;2022-05-21 11:10:54;;Última lectura;2022-05-28 16:10:54;
Máximo(Temperatura);22,9°C;;Mínimo(Temperatura);18,5°C;
Promedio(Temperatura);19,8°C;;Tiempo de grabación;7D 5H 0M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);80,3%;;Mínimo(Humedad);63,8%;
Promedio(Humedad);73,5%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
1988;2022-05-28 08:45:54;19,9;75,5;;
1989;2022-05-28 08:50:54;19,9;75,5;;
1990;2022-05-28 08:55:54;19,9;75,5;;
1991;2022-05-28 09:00:54;19,9;75,5;;
1992;2022-05-28 09:05:54;19,9;75,5;;
1993;2022-05-28 09:10:54;20;75,5;;
1994;2022-05-28 09:15:54;20;75,5;;
1995;2022-05-28 09:20:54;20;75,9;;
1996;2022-05-28 09:25:54;20;75,9;;
1997;2022-05-28 09:30:54;20;75,9;;
1998;2022-05-28 09:35:54;20,1;75,9;;
1999;2022-05-28 09:40:54;20,1;75,9;;
2000;2022-05-28 09:45:54;20,1;75,9;;
2001;2022-05-28 09:50:54;20,1;75,9;;
2002;2022-05-28 09:55:54;20,1;75,9;;
2003;2022-05-28 10:00:54;20,1;75,9;;
2004;2022-05-28 10:05:54;20,1;75,5;;
2005;2022-05-28 10:10:54;20,1;75,5;;
2006;2022-05-28 10:15:54;20,1;75,5;;
2007;2022-05-28 10:20:54;20,1;75,1;;
2008;2022-05-28 10:25:54;20,1;75,1;;
2009;2022-05-28 10:30:54;20,1;74,7;;
2010;2022-05-28 10:35:54;20,1;74,7;;
2011;2022-05-28 10:40:54;20,2;74,7;;
2012;2022-05-28 10:45:54;20,2;74,7;;
2013;2022-05-28 10:50:54;20,2;74,7;;
2014;2022-05-28 10:55:54;20,2;74,2;;
2015;2022-05-28 11:00:54;20,2;74,2;;
2016;2022-05-28 11:05:54;20,2;73,8;;
2017;2022-05-28 11:10:54;20,2;73,8;;
2018;2022-05-28 11:15:54;20,2;73,8;;
2019;2022-05-28 11:20:54;20,2;73,4;;
2020;2022-05-28 11:25:54;20,2;73,4;;
2021;2022-05-28 11:30:54;20,2;73,4;;
2022;2022-05-28 11:35:54;20,2;72,9;;
2023;2022-05-28 11:40:54;20,2;72,9;;
2024;2022-05-28 11:45:54;20,2;73,4;;
2025;2022-05-28 11:50:54;20,2;73,4;;
2026;2022-05-28 11:55:54;20,2;73,4;;
2027;2022-05-28 12:00:54;20,2;73,4;;
2028;2022-05-28 12:05:54;20,2;73,4;;
2029;2022-05-28 12:10:54;20,2;73,4;;
2030;2022-05-28 12:15:54;20,2;73,4;;
2031;2022-05-28 12:20:54;20,3;73,4;;
2032;2022-05-28 12:25:54;20,3;72,9;;
2033;2022-05-28 12:30:54;20,3;72,9;;
2034;2022-05-28 12:35:54;20,3;72,9;;
2035;2022-05-28 12:40:54;20,3;72,9;;
2036;2022-05-28 12:45:54;20,3;72,5;;
2037;2022-05-28 12:50:54;20,3;72,5;;
2038;2022-05-28 12:55:54;20,3;72,5;;
2039;2022-05-28 13:00:54;20,3;72,5;;
2040;2022-05-28 13:05:54;20,3;72,1;;
2041;2022-05-28 13:10:54;20,3;72,1;;
2042;2022-05-28 13:15:54;20,3;72,5;;
2043;2022-05-28 13:20:54;20,3;72,5;;
2044;2022-05-28 13:25:54;20,3;72,5;;
2045;2022-05-28 13:30:54;20,3;72,5;;
2046;2022-05-28 13:35:54;20,3;72,1;;
2047;2022-05-28 13:40:54;20,3;72,1;;
2048;2022-05-28 13:45:54;20,3;72,1;;
2049;2022-05-28 13:50:54;20,4;72,5;;
2050;2022-05-28 13:55:54;20,4;72,5;;
2051;2022-05-28 14:00:54;20,4;72,5;;
2052;2022-05-28 14:05:54;20,4;72,5;;
2053;2022-05-28 14:10:54;20,4;72,5;;
2054;2022-05-28 14:15:54;20,4;72,1;;
2055;2022-05-28 14:20:54;20,4;72,5;;
2056;2022-05-28 14:25:54;20,4;72,6;;
2057;2022-05-28 14:30:54;20,4;72,5;;
2058;2022-05-28 14:35:54;20,4;72,5;;
2059;2022-05-28 14:40:54;20,4;73;;
2060;2022-05-28 14:45:54;20,8;73,5;;
2061;2022-05-28 14:50:54;20,9;74,8;;
2062;2022-05-28 14:55:54;21,1;74,4;;
2063;2022-05-28 15:00:54;21,3;74;;
2064;2022-05-28 15:05:54;21,4;73,6;;
2065;2022-05-28 15:10:54;21,5;73,2;;
2066;2022-05-28 15:15:54;21,6;72,8;;
2067;2022-05-28 15:20:54;21,7;72,4;;
2068;2022-05-28 15:25:54;21,8;71,9;;
2069;2022-05-28 15:30:54;21,8;71,5;;
2070;2022-05-28 15:35:54;21,9;71,5;;
2071;2022-05-28 15:40:54;21,9;71,1;;
2072;2022-05-28 15:45:54;21,9;71,1;;
2073;2022-05-28 15:50:54;21,9;70,6;;
2074;2022-05-28 15:55:54;21,8;70,6;;
2075;2022-05-28 16:00:54;21,8;70,1;;
2076;2022-05-28 16:05:54;21,8;70,1;;
2077;2022-05-28 16:10:54;21,7;70,1;;
