RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data LoggerV342;;
Number;7184200118;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2545;;
Temperature Maximum;24°C;;
Temperature Minimum;14,8°C;;
Temperature Average;17,9°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;63%RH;;
Humidity Minimum;43,3%RH;;
Humidity Average;55,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:42:01;;
End Time;2022-05-04 11:42:01;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
2246;2022-05-03 10:47:01;17;52,4
2247;2022-05-03 10:52:01;17,1;52,4
2248;2022-05-03 10:57:01;17,2;51,9
2249;2022-05-03 11:02:01;17,3;52
2250;2022-05-03 11:07:01;17,4;52
2251;2022-05-03 11:12:01;17,4;52
2252;2022-05-03 11:17:01;17,5;52
2253;2022-05-03 11:22:01;17,6;51,5
2254;2022-05-03 11:27:01;17,7;51,5
2255;2022-05-03 11:32:01;17,8;51,5
2256;2022-05-03 11:37:01;17,8;51,5
2257;2022-05-03 11:42:01;17,9;51,5
2258;2022-05-03 11:47:01;18;51,6
2259;2022-05-03 11:52:01;18,1;51,1
2260;2022-05-03 11:57:01;18,2;50,6
2261;2022-05-03 12:02:01;18,3;50,6
2262;2022-05-03 12:07:01;18,4;50,6
2263;2022-05-03 12:12:01;18,5;50,6
2264;2022-05-03 12:17:01;18,6;50,6
2265;2022-05-03 12:22:01;18,6;50,1
2266;2022-05-03 12:27:01;18,7;50,1
2267;2022-05-03 12:32:01;18,8;50,1
2268;2022-05-03 12:37:01;18,9;50,2
2269;2022-05-03 12:42:01;19;50,2
2270;2022-05-03 12:47:01;19,1;49,7
2271;2022-05-03 12:52:01;19,2;50,2
2272;2022-05-03 12:57:01;19,2;49,7
2273;2022-05-03 13:02:01;19,3;49,7
2274;2022-05-03 13:07:01;19,4;49,7
2275;2022-05-03 13:12:01;19,5;49,2
2276;2022-05-03 13:17:01;19,6;49,2
2277;2022-05-03 13:22:01;19,7;49,2
2278;2022-05-03 13:27:01;19,7;48,7
2279;2022-05-03 13:32:01;19,8;48,8
2280;2022-05-03 13:37:01;19,8;48,8
2281;2022-05-03 13:42:01;19,9;48,8
2282;2022-05-03 13:47:01;20;48,8
2283;2022-05-03 13:52:01;20,1;48,8
2284;2022-05-03 13:57:01;20,2;48,3
2285;2022-05-03 14:02:01;20,2;48,3
2286;2022-05-03 14:07:01;20,3;47,8
2287;2022-05-03 14:12:01;20,3;47,8
2288;2022-05-03 14:17:01;20,4;47,8
2289;2022-05-03 14:22:01;20,5;47,8
2290;2022-05-03 14:27:01;20,6;47,8
2291;2022-05-03 14:32:01;20,6;46,8
2292;2022-05-03 14:37:01;20,7;46,8
2293;2022-05-03 14:42:01;20,8;46,8
2294;2022-05-03 14:47:01;20,9;46,8
2295;2022-05-03 14:52:01;20,9;46,3
2296;2022-05-03 14:57:01;21;46,3
2297;2022-05-03 15:02:01;21;45,8
2298;2022-05-03 15:07:01;21,1;45,8
2299;2022-05-03 15:12:01;21,2;45,8
2300;2022-05-03 15:17:01;21,2;45,8
2301;2022-05-03 15:22:01;21,3;45,8
2302;2022-05-03 15:27:01;21,4;45,3
2303;2022-05-03 15:32:01;21,5;45,3
2304;2022-05-03 15:37:01;21,5;44,8
2305;2022-05-03 15:42:01;21,5;44,8
2306;2022-05-03 15:47:01;21,6;44,8
2307;2022-05-03 15:52:01;21,6;44,3
2308;2022-05-03 15:57:01;21,6;43,8
2309;2022-05-03 16:02:01;21,7;43,8
2310;2022-05-03 16:07:01;21,7;43,8
2311;2022-05-03 16:12:01;21,7;43,8
2312;2022-05-03 16:17:01;21,7;43,8
2313;2022-05-03 16:22:01;21,8;43,8
2314;2022-05-03 16:27:01;21,8;43,8
2315;2022-05-03 16:32:01;21,8;43,8
2316;2022-05-03 16:37:01;21,9;43,8
2317;2022-05-03 16:42:01;21,9;43,3
2318;2022-05-03 16:47:01;21,9;43,3
2319;2022-05-03 16:52:01;21,9;43,3
2320;2022-05-03 16:57:01;21,9;43,3
2321;2022-05-03 17:02:01;21,9;43,3
2322;2022-05-03 17:07:01;21,8;43,8
2323;2022-05-03 17:12:01;21,8;43,8
2324;2022-05-03 17:17:01;21,7;43,8
2325;2022-05-03 17:22:01;21,7;43,8
2326;2022-05-03 17:27:01;21,6;43,8
2327;2022-05-03 17:32:01;21,6;43,8
2328;2022-05-03 17:37:01;21,5;43,8
2329;2022-05-03 17:42:01;21,5;43,8
2330;2022-05-03 17:47:01;21,4;43,8
2331;2022-05-03 17:52:01;21,4;43,7
2332;2022-05-03 17:57:01;21,3;43,7
2333;2022-05-03 18:02:01;21,2;43,7
2334;2022-05-03 18:07:01;21,2;44,3
2335;2022-05-03 18:12:01;21,1;44,2
2336;2022-05-03 18:17:01;21;44,2
2337;2022-05-03 18:22:01;20,9;44,2
2338;2022-05-03 18:27:01;20,9;44,2
2339;2022-05-03 18:32:01;20,8;44,7
2340;2022-05-03 18:37:01;20,7;44,7
2341;2022-05-03 18:42:01;20,6;44,7
2342;2022-05-03 18:47:01;20,5;44,7
2343;2022-05-03 18:52:01;20,5;44,7
2344;2022-05-03 18:57:01;20,4;45,2
2345;2022-05-03 19:02:01;20,3;45,2
2346;2022-05-03 19:07:01;20,3;45,2
2347;2022-05-03 19:12:01;20,2;45,7
2348;2022-05-03 19:17:01;20,1;45,7
2349;2022-05-03 19:22:01;20;45,7
2350;2022-05-03 19:27:01;20;45,7
2351;2022-05-03 19:32:01;19,9;46,2
2352;2022-05-03 19:37:01;19,8;46,2
2353;2022-05-03 19:42:01;19,8;46,7
2354;2022-05-03 19:47:01;19,7;46,7
2355;2022-05-03 19:52:01;19,6;46,7
2356;2022-05-03 19:57:01;19,5;46,7
2357;2022-05-03 20:02:01;19,5;47,2
2358;2022-05-03 20:07:01;19,4;47,2
2359;2022-05-03 20:12:01;19,3;47,2
2360;2022-05-03 20:17:01;19,3;47,7
2361;2022-05-03 20:22:01;19,2;47,7
2362;2022-05-03 20:27:01;19,2;47,7
2363;2022-05-03 20:32:01;19,2;47,6
2364;2022-05-03 20:37:01;19,1;47,6
2365;2022-05-03 20:42:01;19,1;47,6
2366;2022-05-03 20:47:01;19;48,1
2367;2022-05-03 20:52:01;19;48,1
2368;2022-05-03 20:57:01;18,9;48,1
2369;2022-05-03 21:02:01;18,9;48,1
2370;2022-05-03 21:07:01;18,8;48,6
2371;2022-05-03 21:12:01;18,8;48,6
2372;2022-05-03 21:17:01;18,7;48,6
2373;2022-05-03 21:22:01;18,7;48,6
2374;2022-05-03 21:27:01;18,7;48,6
2375;2022-05-03 21:32:01;18,6;48,6
2376;2022-05-03 21:37:01;18,6;48,6
2377;2022-05-03 21:42:01;18,6;48,6
2378;2022-05-03 21:47:01;18,6;48,6
2379;2022-05-03 21:52:01;18,6;48,6
2380;2022-05-03 21:57:01;18,5;48,6
2381;2022-05-03 22:02:01;18,5;48,6
2382;2022-05-03 22:07:01;18,4;49,1
2383;2022-05-03 22:12:01;18,4;49,1
2384;2022-05-03 22:17:01;18,4;49,1
2385;2022-05-03 22:22:01;18,3;49,1
2386;2022-05-03 22:27:01;18,3;49,1
2387;2022-05-03 22:32:01;18,2;49,1
2388;2022-05-03 22:37:01;18,2;49,1
2389;2022-05-03 22:42:01;18,2;49,6
2390;2022-05-03 22:47:01;18,1;49,6
2391;2022-05-03 22:52:01;18,1;49,6
2392;2022-05-03 22:57:01;18,1;49,6
2393;2022-05-03 23:02:01;18;49,6
2394;2022-05-03 23:07:01;18;49,6
2395;2022-05-03 23:12:01;18;49,5
2396;2022-05-03 23:17:01;18;49,5
2397;2022-05-03 23:22:01;18;49,5
2398;2022-05-03 23:27:01;17,9;49,5
2399;2022-05-03 23:32:01;17,9;50
2400;2022-05-03 23:37:01;17,8;50
2401;2022-05-03 23:42:01;17,8;50
2402;2022-05-03 23:47:01;17,8;50
2403;2022-05-03 23:52:01;17,7;50
2404;2022-05-03 23:57:01;17,7;50
2405;2022-05-04 00:02:01;17,6;50,5
2406;2022-05-04 00:07:01;17,6;50,5
2407;2022-05-04 00:12:01;17,6;50,5
2408;2022-05-04 00:17:01;17,6;50,5
2409;2022-05-04 00:22:01;17,5;50,5
2410;2022-05-04 00:27:01;17,5;50,5
2411;2022-05-04 00:32:01;17,4;50,5
2412;2022-05-04 00:37:01;17,4;50,5
2413;2022-05-04 00:42:01;17,4;50,5
2414;2022-05-04 00:47:01;17,4;50,5
2415;2022-05-04 00:52:01;17,4;50,5
2416;2022-05-04 00:57:01;17,4;50,5
2417;2022-05-04 01:02:01;17,4;50,5
2418;2022-05-04 01:07:01;17,3;51
2419;2022-05-04 01:12:01;17,3;51
2420;2022-05-04 01:17:01;17,3;51
2421;2022-05-04 01:22:01;17,2;51
2422;2022-05-04 01:27:01;17,2;50,9
2423;2022-05-04 01:32:01;17,2;50,9
2424;2022-05-04 01:37:01;17,2;50,9
2425;2022-05-04 01:42:01;17,1;51,4
2426;2022-05-04 01:47:01;17,1;51,4
2427;2022-05-04 01:52:01;17,1;51,4
2428;2022-05-04 01:57:01;17;51,4
2429;2022-05-04 02:02:01;17;51,4
2430;2022-05-04 02:07:01;17;51,4
2431;2022-05-04 02:12:01;17;51,4
2432;2022-05-04 02:17:01;16,9;51,4
2433;2022-05-04 02:22:01;16,9;51,4
2434;2022-05-04 02:27:01;16,9;51,4
2435;2022-05-04 02:32:01;16,9;51,4
2436;2022-05-04 02:37:01;16,9;51,4
2437;2022-05-04 02:42:01;16,9;51,4
2438;2022-05-04 02:47:01;16,9;51,4
2439;2022-05-04 02:52:01;16,8;51,4
2440;2022-05-04 02:57:01;16,8;51,4
2441;2022-05-04 03:02:01;16,8;51,4
2442;2022-05-04 03:07:01;16,8;51,4
2443;2022-05-04 03:12:01;16,8;51,4
2444;2022-05-04 03:17:01;16,7;51,4
2445;2022-05-04 03:22:01;16,7;51,4
2446;2022-05-04 03:27:01;16,7;51,4
2447;2022-05-04 03:32:01;16,7;51,4
2448;2022-05-04 03:37:01;16,7;51,4
2449;2022-05-04 03:42:01;16,7;51,4
2450;2022-05-04 03:47:01;16,7;51,4
2451;2022-05-04 03:52:01;16,7;51,4
2452;2022-05-04 03:57:01;16,6;51,4
2453;2022-05-04 04:02:01;16,6;51,9
2454;2022-05-04 04:07:01;16,6;51,9
2455;2022-05-04 04:12:01;16,6;51,9
2456;2022-05-04 04:17:01;16,5;51,9
2457;2022-05-04 04:22:01;16,5;51,9
2458;2022-05-04 04:27:01;16,5;51,9
2459;2022-05-04 04:32:01;16,5;51,9
2460;2022-05-04 04:37:01;16,5;51,9
2461;2022-05-04 04:42:01;16,5;51,9
2462;2022-05-04 04:47:01;16,5;51,9
2463;2022-05-04 04:52:01;16,4;51,8
2464;2022-05-04 04:57:01;16,4;51,8
2465;2022-05-04 05:02:01;16,4;51,8
2466;2022-05-04 05:07:01;16,4;51,8
2467;2022-05-04 05:12:01;16,4;51,8
2468;2022-05-04 05:17:01;16,3;51,8
2469;2022-05-04 05:22:01;16,3;51,8
2470;2022-05-04 05:27:01;16,3;51,8
2471;2022-05-04 05:32:01;16,3;51,8
2472;2022-05-04 05:37:01;16,3;51,8
2473;2022-05-04 05:42:01;16,3;51,8
2474;2022-05-04 05:47:01;16,2;51,8
2475;2022-05-04 05:52:01;16,2;51,8
2476;2022-05-04 05:57:01;16,2;52,3
2477;2022-05-04 06:02:01;16,2;52,3
2478;2022-05-04 06:07:01;16,1;51,8
2479;2022-05-04 06:12:01;16,1;51,8
2480;2022-05-04 06:17:01;16,1;52,3
2481;2022-05-04 06:22:01;16,1;52,3
2482;2022-05-04 06:27:01;16,1;52,3
2483;2022-05-04 06:32:01;16;52,3
2484;2022-05-04 06:37:01;16;52,3
2485;2022-05-04 06:42:01;16;52,3
2486;2022-05-04 06:47:01;16;52,3
2487;2022-05-04 06:52:01;16;52,3
2488;2022-05-04 06:57:01;16;52,3
2489;2022-05-04 07:02:01;16;52,3
2490;2022-05-04 07:07:01;16;52,3
2491;2022-05-04 07:12:01;16;52,3
2492;2022-05-04 07:17:01;15,9;52,3
2493;2022-05-04 07:22:01;15,9;52,3
2494;2022-05-04 07:27:01;15,9;52,3
2495;2022-05-04 07:32:01;15,9;52,3
2496;2022-05-04 07:37:01;15,9;52,3
2497;2022-05-04 07:42:01;15,9;52,3
2498;2022-05-04 07:47:01;15,9;52,3
2499;2022-05-04 07:52:01;15,9;52,3
2500;2022-05-04 07:57:01;15,9;52,3
2501;2022-05-04 08:02:01;15,9;52,3
2502;2022-05-04 08:07:01;15,9;52,3
2503;2022-05-04 08:12:01;15,9;52,3
2504;2022-05-04 08:17:01;15,9;52,3
2505;2022-05-04 08:22:01;16;52,3
2506;2022-05-04 08:27:01;16;52,3
2507;2022-05-04 08:32:01;16;52,3
2508;2022-05-04 08:37:01;16;52,3
2509;2022-05-04 08:42:01;16;52,3
2510;2022-05-04 08:47:01;16,1;52,3
2511;2022-05-04 08:52:01;16,1;52,3
2512;2022-05-04 08:57:01;16,2;52,3
2513;2022-05-04 09:02:01;16,2;51,8
2514;2022-05-04 09:07:01;16,3;51,8
2515;2022-05-04 09:12:01;16,4;51,8
2516;2022-05-04 09:17:01;16,4;51,8
2517;2022-05-04 09:22:01;18,1;52,1
2518;2022-05-04 09:27:01;18,3;50,6
2519;2022-05-04 09:32:01;18,4;50,1
2520;2022-05-04 09:37:01;18,2;50,1
2521;2022-05-04 09:42:01;18,2;50,6
2522;2022-05-04 09:47:01;18,2;50,6
2523;2022-05-04 09:52:01;18,2;49,6
2524;2022-05-04 09:57:01;18,1;49,6
2525;2022-05-04 10:02:01;18;49,5
2526;2022-05-04 10:07:01;18;50
2527;2022-05-04 10:12:01;18;50,1
2528;2022-05-04 10:17:01;18;50,1
2529;2022-05-04 10:22:01;18,1;50,1
2530;2022-05-04 10:27:01;18,1;50,1
2531;2022-05-04 10:32:01;18,6;50,6
2532;2022-05-04 10:37:01;19,1;51,7
2533;2022-05-04 10:42:01;19,6;51,8
2534;2022-05-04 10:47:01;20,2;51,9
2535;2022-05-04 10:52:01;20,8;51,4
2536;2022-05-04 10:57:01;22;50
2537;2022-05-04 11:02:01;22,2;47
2538;2022-05-04 11:07:01;22,2;45,9
2539;2022-05-04 11:12:01;22,1;45,9
2540;2022-05-04 11:17:01;22,2;45,4
2541;2022-05-04 11:22:01;22,2;45,4
2542;2022-05-04 11:27:01;22,2;45,4
2543;2022-05-04 11:32:01;22,2;44,9
2544;2022-05-04 11:37:01;22,2;44,9
2545;2022-05-04 11:42:01;22,2;44,9
