RC-4HC Temperature+Humidity Data Logger;;;;;
User Information;RC-4HC Data Logger;;;;
Number;V485;;;;
Interval    ;0:5:0 H:M:S;;;;
Delay Time;0,0 H;;;;
Data Sum;2886;;;;
Temperature Maximum;22,5°C;;;;
Temperature Minimum;11,8°C;;;;
Temperature Average;17,3°C;;;;
Temperature Alarm Upper Limit;60,0°C;;;;
Temperature Alarm Lower Limit;-30,0°C;;;;
Humidity Maximum;63,5%RH;;;;
Humidity Minimum;28%RH;;;;
Humidity Average;52,3%RH;;;;
Humidity Alarm Upper Limit;90%RH;;;;
Humidity Alarm Lower Limit;20%RH;;;;
Start Time;2022-05-09 17:01:49;;;;
End Time;2022-05-19 17:26:49;;;;
Date Format;yyyy-MM-dd HH:mm:ss;;;;
Temperature Unit;°C;;;;
Number;Time;Temperature°C;Humidity%RH;;
1549;2022-05-15 02:01:49;14,4;54,5;;
1550;2022-05-15 02:06:49;14,4;54,5;;
1551;2022-05-15 02:11:49;14,4;54,5;;
1552;2022-05-15 02:16:49;14,4;54,5;;
1553;2022-05-15 02:21:49;14,4;54,5;;
1554;2022-05-15 02:26:49;14,35;54,25;;
1555;2022-05-15 02:31:49;14,35;54,5;;
1556;2022-05-15 02:36:49;14,35;54;;
1557;2022-05-15 02:41:49;14,3;54,25;;
1558;2022-05-15 02:46:49;14,3;54,25;;
1559;2022-05-15 02:51:49;14,25;54,25;;
1560;2022-05-15 02:56:49;14,2;54,25;;
1561;2022-05-15 03:01:49;14,2;54;;
1562;2022-05-15 03:06:49;14,2;54,25;;
1563;2022-05-15 03:11:49;14,2;54;;
1564;2022-05-15 03:16:49;14,15;54;;
1565;2022-05-15 03:21:49;14,1;54;;
1566;2022-05-15 03:26:49;14,1;54;;
1567;2022-05-15 03:31:49;14,1;54;;
1568;2022-05-15 03:36:49;14,1;54;;
1569;2022-05-15 03:41:49;14,1;54;;
1570;2022-05-15 03:46:49;14,05;54;;
1571;2022-05-15 03:51:49;14,05;54;;
1572;2022-05-15 03:56:49;14,05;53,7;;
1573;2022-05-15 04:01:49;14,05;53,7;;
1574;2022-05-15 04:06:49;13,95;53,7;;
1575;2022-05-15 04:11:49;13,95;53,7;;
1576;2022-05-15 04:16:49;13,95;53,45;;
1577;2022-05-15 04:21:49;13,95;53,45;;
1578;2022-05-15 04:26:49;13,9;53,45;;
1579;2022-05-15 04:31:49;13,9;53,45;;
1580;2022-05-15 04:36:49;13,9;53,45;;
1581;2022-05-15 04:41:49;13,9;53,45;;
1582;2022-05-15 04:46:49;13,85;53,45;;
1583;2022-05-15 04:51:49;13,8;53,45;;
1584;2022-05-15 04:56:49;13,8;53,45;;
1585;2022-05-15 05:01:49;13,8;53,2;;
1586;2022-05-15 05:06:49;13,8;53,2;;
1587;2022-05-15 05:11:49;13,8;53,2;;
1588;2022-05-15 05:16:49;13,8;53,2;;
1589;2022-05-15 05:21:49;13,8;52,95;;
1590;2022-05-15 05:26:49;13,75;52,95;;
1591;2022-05-15 05:31:49;13,7;52,95;;
1592;2022-05-15 05:36:49;13,7;52,95;;
1593;2022-05-15 05:41:49;13,7;52,95;;
1594;2022-05-15 05:46:49;13,7;52,95;;
1595;2022-05-15 05:51:49;13,7;52,95;;
1596;2022-05-15 05:56:49;13,7;52,7;;
1597;2022-05-15 06:01:49;13,7;52,7;;
1598;2022-05-15 06:06:49;13,65;52,7;;
1599;2022-05-15 06:11:49;13,65;52,7;;
1600;2022-05-15 06:16:49;13,65;52,7;;
1601;2022-05-15 06:21:49;13,6;52,7;;
1602;2022-05-15 06:26:49;13,6;52,7;;
1603;2022-05-15 06:31:49;13,6;52,45;;
1604;2022-05-15 06:36:49;13,6;52,45;;
1605;2022-05-15 06:41:49;13,6;52,45;;
1606;2022-05-15 06:46:49;13,55;52,45;;
1607;2022-05-15 06:51:49;13,55;52,45;;
1608;2022-05-15 06:56:49;13,55;52,45;;
1609;2022-05-15 07:01:49;13,55;52,45;;
1610;2022-05-15 07:06:49;13,55;52,45;;
1611;2022-05-15 07:11:49;13,55;52,2;;
1612;2022-05-15 07:16:49;13,55;52,2;;
1613;2022-05-15 07:21:49;13,5;52,2;;
1614;2022-05-15 07:26:49;13,45;52,2;;
1615;2022-05-15 07:31:49;13,45;52,15;;
1616;2022-05-15 07:36:49;13,45;52,4;;
1617;2022-05-15 07:41:49;13,4;52,15;;
1618;2022-05-15 07:46:49;13,45;52,15;;
1619;2022-05-15 07:51:49;13,4;52,15;;
1620;2022-05-15 07:56:49;13,4;52,15;;
1621;2022-05-15 08:01:49;13,35;51,9;;
1622;2022-05-15 08:06:49;13,4;52,15;;
1623;2022-05-15 08:11:49;13,4;51,9;;
1624;2022-05-15 08:16:49;13,45;51,95;;
1625;2022-05-15 08:21:49;13,45;51,95;;
1626;2022-05-15 08:26:49;13,5;51,95;;
1627;2022-05-15 08:31:49;13,55;52,2;;
1628;2022-05-15 08:36:49;13,6;51,95;;
1629;2022-05-15 08:41:49;13,6;51,95;;
1630;2022-05-15 08:46:49;13,7;51,7;;
1631;2022-05-15 08:51:49;13,7;51,7;;
1632;2022-05-15 08:56:49;13,75;51,95;;
1633;2022-05-15 09:01:49;13,85;51,95;;
1634;2022-05-15 09:06:49;13,85;51,95;;
1635;2022-05-15 09:11:49;13,95;51,95;;
1636;2022-05-15 09:16:49;14,05;52,05;;
1637;2022-05-15 09:21:49;14,15;52,05;;
1638;2022-05-15 09:26:49;14,25;51,8;;
1639;2022-05-15 09:31:49;14,35;51,8;;
1640;2022-05-15 09:36:49;14,4;51,3;;
1641;2022-05-15 09:41:49;14,5;51,3;;
1642;2022-05-15 09:46:49;14,65;51,1;;
1643;2022-05-15 09:51:49;14,75;51,15;;
1644;2022-05-15 09:56:49;14,9;50,9;;
1645;2022-05-15 10:01:49;14,95;50,65;;
1646;2022-05-15 10:06:49;15,05;50,4;;
1647;2022-05-15 10:11:49;15,1;50,4;;
1648;2022-05-15 10:16:49;15,25;50,2;;
1649;2022-05-15 10:21:49;15,5;50;;
1650;2022-05-15 10:26:49;15,55;50;;
1651;2022-05-15 10:31:49;15,75;49,75;;
1652;2022-05-15 10:36:49;15,9;49,55;;
1653;2022-05-15 10:41:49;16,05;49,3;;
1654;2022-05-15 10:46:49;16,2;49,3;;
1655;2022-05-15 10:51:49;16,3;49,35;;
1656;2022-05-15 10:56:49;16,55;49,35;;
1657;2022-05-15 11:01:49;16,7;49,15;;
1658;2022-05-15 11:06:49;16,85;48,65;;
1659;2022-05-15 11:11:49;17,05;48,15;;
1660;2022-05-15 11:16:49;17,25;48,15;;
1661;2022-05-15 11:21:49;17,45;47,7;;
1662;2022-05-15 11:26:49;17,7;46,7;;
1663;2022-05-15 11:31:49;17,9;46,2;;
1664;2022-05-15 11:36:49;18;45,7;;
1665;2022-05-15 11:41:49;18,2;45,2;;
1666;2022-05-15 11:46:49;18,4;44,45;;
1667;2022-05-15 11:51:49;18,6;44,2;;
1668;2022-05-15 11:56:49;18,75;43,45;;
1669;2022-05-15 12:01:49;18,85;43,45;;
1670;2022-05-15 12:06:49;19,05;42,7;;
1671;2022-05-15 12:11:49;19,25;42,45;;
1672;2022-05-15 12:16:49;19,35;41,95;;
1673;2022-05-15 12:21:49;19,45;41,45;;
1674;2022-05-15 12:26:49;19,6;41,2;;
1675;2022-05-15 12:31:49;19,7;40,95;;
1676;2022-05-15 12:36:49;19,7;40,4;;
1677;2022-05-15 12:41:49;19,8;40,4;;
1678;2022-05-15 12:46:49;19,85;39,6;;
1679;2022-05-15 12:51:49;20;39,35;;
1680;2022-05-15 12:56:49;20,1;39,15;;
1681;2022-05-15 13:01:49;20,25;38,9;;
1682;2022-05-15 13:06:49;20,4;38,05;;
1683;2022-05-15 13:11:49;20,65;37,8;;
1684;2022-05-15 13:16:49;20,85;37;;
1685;2022-05-15 13:21:49;20,95;36,5;;
1686;2022-05-15 13:26:49;21,1;35,7;;
1687;2022-05-15 13:31:49;21,25;35,45;;
1688;2022-05-15 13:36:49;21,35;34,65;;
1689;2022-05-15 13:41:49;21,4;34,35;;
1690;2022-05-15 13:46:49;21,5;33,8;;
1691;2022-05-15 13:51:49;21,55;33,25;;
1692;2022-05-15 13:56:49;21,7;33;;
1693;2022-05-15 14:01:49;21,7;32,45;;
1694;2022-05-15 14:06:49;21,8;32,2;;
1695;2022-05-15 14:11:49;21,95;31,35;;
1696;2022-05-15 14:16:49;22,1;30,8;;
1697;2022-05-15 14:21:49;22,2;30,25;;
1698;2022-05-15 14:26:49;22,25;30;;
1699;2022-05-15 14:31:49;22,4;29,7;;
1700;2022-05-15 14:36:49;22,45;29,45;;
1701;2022-05-15 14:41:49;22,55;29,15;;
1702;2022-05-15 14:46:49;22,6;28,85;;
1703;2022-05-15 14:51:49;22,55;28,85;;
1704;2022-05-15 14:56:49;22,55;29,15;;
1705;2022-05-15 15:01:49;22,6;28,85;;
1706;2022-05-15 15:06:49;22,6;28,85;;
1707;2022-05-15 15:11:49;22,55;28,85;;
1708;2022-05-15 15:16:49;22,55;28,85;;
1709;2022-05-15 15:21:49;22,5;29,15;;
1710;2022-05-15 15:26:49;22,5;29,15;;
1711;2022-05-15 15:31:49;22,45;29,4;;
1712;2022-05-15 15:36:49;22,4;29,7;;
1713;2022-05-15 15:41:49;22,35;29,7;;
1714;2022-05-15 15:46:49;22,3;30;;
1715;2022-05-15 15:51:49;22,25;30;;
1716;2022-05-15 15:56:49;22,15;30,25;;
1717;2022-05-15 16:01:49;22,05;30,5;;
1718;2022-05-15 16:06:49;22,05;30,8;;
1719;2022-05-15 16:11:49;21,9;30,8;;
1720;2022-05-15 16:16:49;21,8;31,05;;
1721;2022-05-15 16:21:49;21,7;31,6;;
1722;2022-05-15 16:26:49;21,6;31,85;;
1723;2022-05-15 16:31:49;21,5;32,15;;
1724;2022-05-15 16:36:49;21,4;32,65;;
1725;2022-05-15 16:41:49;21,3;33,25;;
1726;2022-05-15 16:46:49;21,2;33,5;;
1727;2022-05-15 16:51:49;21,1;34,05;;
1728;2022-05-15 16:56:49;21;34,85;;
1729;2022-05-15 17:01:49;20,9;35,15;;
1730;2022-05-15 17:06:49;20,8;35,4;;
1731;2022-05-15 17:11:49;20,7;35,65;;
1732;2022-05-15 17:16:49;20,55;35,65;;
1733;2022-05-15 17:21:49;20,45;35,9;;
1734;2022-05-15 17:26:49;20,3;36,45;;
1735;2022-05-15 17:31:49;20,25;36,45;;
1736;2022-05-15 17:36:49;20,1;36,7;;
1737;2022-05-15 17:41:49;20;36,7;;
1738;2022-05-15 17:46:49;19,85;36,7;;
1739;2022-05-15 17:51:49;19,8;36,1;;
1740;2022-05-15 17:56:49;19,65;36,1;;
1741;2022-05-15 18:01:49;19,55;36,05;;
1742;2022-05-15 18:06:49;19,45;36,05;;
1743;2022-05-15 18:11:49;19,3;36,05;;
1744;2022-05-15 18:16:49;19,2;36,05;;
1745;2022-05-15 18:21:49;19,15;36,55;;
1746;2022-05-15 18:26:49;19,05;36,55;;
1747;2022-05-15 18:31:49;18,95;37,15;;
1748;2022-05-15 18:36:49;18,85;37,1;;
1749;2022-05-15 18:41:49;18,7;37,35;;
1750;2022-05-15 18:46:49;18,65;37,65;;
1751;2022-05-15 18:51:49;18,55;38,15;;
1752;2022-05-15 18:56:49;18,5;38,15;;
1753;2022-05-15 19:01:49;18,4;38,15;;
1754;2022-05-15 19:06:49;18,3;38,65;;
1755;2022-05-15 19:11:49;18,2;39,15;;
1756;2022-05-15 19:16:49;18,1;39,15;;
1757;2022-05-15 19:21:49;18;39,45;;
1758;2022-05-15 19:26:49;17,95;39,4;;
1759;2022-05-15 19:31:49;17,9;39,95;;
1760;2022-05-15 19:36:49;17,8;40,25;;
1761;2022-05-15 19:41:49;17,7;40,2;;
1762;2022-05-15 19:46:49;17,65;40,15;;
1763;2022-05-15 19:51:49;17,55;40,45;;
1764;2022-05-15 19:56:49;17,5;40,75;;
1765;2022-05-15 20:01:49;17,4;41,25;;
1766;2022-05-15 20:06:49;17,3;41,25;;
1767;2022-05-15 20:11:49;17,3;41,25;;
1768;2022-05-15 20:16:49;17,2;41,5;;
1769;2022-05-15 20:21:49;17,1;41,45;;
1770;2022-05-15 20:26:49;17,05;42;;
1771;2022-05-15 20:31:49;17;42,25;;
1772;2022-05-15 20:36:49;16,9;42,25;;
1773;2022-05-15 20:41:49;16,8;42,25;;
1774;2022-05-15 20:46:49;16,8;42,5;;
1775;2022-05-15 20:51:49;16,7;42,75;;
1776;2022-05-15 20:56:49;16,65;43;;
1777;2022-05-15 21:01:49;16,6;43,25;;
1778;2022-05-15 21:06:49;16,6;43,25;;
1779;2022-05-15 21:11:49;16,55;43,25;;
1780;2022-05-15 21:16:49;16,5;43,5;;
1781;2022-05-15 21:21:49;16,4;43,75;;
1782;2022-05-15 21:26:49;16,4;44;;
1783;2022-05-15 21:31:49;16,35;44;;
1784;2022-05-15 21:36:49;16,3;44,25;;
1785;2022-05-15 21:41:49;16,2;44,5;;
1786;2022-05-15 21:46:49;16,2;44,75;;
1787;2022-05-15 21:51:49;16,1;44,75;;
1788;2022-05-15 21:56:49;16,1;44,75;;
1789;2022-05-15 22:01:49;16,1;44,75;;
1790;2022-05-15 22:06:49;16,05;45;;
1791;2022-05-15 22:11:49;16;45,25;;
1792;2022-05-15 22:16:49;16;45,5;;
1793;2022-05-15 22:21:49;15,95;45,5;;
1794;2022-05-15 22:26:49;15,9;45,75;;
1795;2022-05-15 22:31:49;15,9;45,75;;
1796;2022-05-15 22:36:49;15,9;46;;
1797;2022-05-15 22:41:49;15,85;46;;
1798;2022-05-15 22:46:49;15,8;46,25;;
1799;2022-05-15 22:51:49;15,8;46,25;;
1800;2022-05-15 22:56:49;15,8;46,25;;
1801;2022-05-15 23:01:49;15,75;46,5;;
1802;2022-05-15 23:06:49;15,7;46,5;;
1803;2022-05-15 23:11:49;15,7;46,5;;
1804;2022-05-15 23:16:49;15,7;46,5;;
1805;2022-05-15 23:21:49;15,6;46,45;;
1806;2022-05-15 23:26:49;15,6;46,7;;
1807;2022-05-15 23:31:49;15,6;46,7;;
1808;2022-05-15 23:36:49;15,55;46,95;;
1809;2022-05-15 23:41:49;15,5;46,95;;
1810;2022-05-15 23:46:49;15,45;46,95;;
1811;2022-05-15 23:51:49;15,45;47,2;;
1812;2022-05-15 23:56:49;15,45;47,2;;
1813;2022-05-16 00:01:49;15,4;47,2;;
1814;2022-05-16 00:06:49;15,4;47,2;;
1815;2022-05-16 00:11:49;15,35;47,2;;
1816;2022-05-16 00:16:49;15,3;47,15;;
1817;2022-05-16 00:21:49;15,3;47,15;;
1818;2022-05-16 00:26:49;15,3;47,15;;
1819;2022-05-16 00:31:49;15,2;47,15;;
1820;2022-05-16 00:36:49;15,2;47,15;;
1821;2022-05-16 00:41:49;15,2;47,4;;
1822;2022-05-16 00:46:49;15,1;47,4;;
1823;2022-05-16 00:51:49;15,1;47,4;;
1824;2022-05-16 00:56:49;15,1;47,4;;
1825;2022-05-16 01:01:49;15;47,4;;
1826;2022-05-16 01:06:49;15;47,4;;
1827;2022-05-16 01:11:49;15;47,4;;
1828;2022-05-16 01:16:49;14,95;47,4;;
1829;2022-05-16 01:21:49;14,9;47,4;;
1830;2022-05-16 01:26:49;14,9;47,4;;
1831;2022-05-16 01:31:49;14,85;47,4;;
1832;2022-05-16 01:36:49;14,85;47,4;;
1833;2022-05-16 01:41:49;14,8;47,4;;
1834;2022-05-16 01:46:49;14,8;47,4;;
1835;2022-05-16 01:51:49;14,8;47,4;;
1836;2022-05-16 01:56:49;14,8;47,4;;
1837;2022-05-16 02:01:49;14,8;47,4;;
1838;2022-05-16 02:06:49;14,75;47,35;;
1839;2022-05-16 02:11:49;14,75;47,15;;
1840;2022-05-16 02:16:49;14,7;47,35;;
1841;2022-05-16 02:21:49;14,65;47,35;;
1842;2022-05-16 02:26:49;14,65;47,35;;
1843;2022-05-16 02:31:49;14,6;47,35;;
1844;2022-05-16 02:36:49;14,6;47,35;;
1845;2022-05-16 02:41:49;14,55;47,35;;
1846;2022-05-16 02:46:49;14,6;47,35;;
1847;2022-05-16 02:51:49;14,5;47,35;;
1848;2022-05-16 02:56:49;14,45;47,35;;
1849;2022-05-16 03:01:49;14,45;47,35;;
1850;2022-05-16 03:06:49;14,4;47,35;;
1851;2022-05-16 03:11:49;14,4;47,3;;
1852;2022-05-16 03:16:49;14,35;47,3;;
1853;2022-05-16 03:21:49;14,4;47,3;;
1854;2022-05-16 03:26:49;14,3;47,3;;
1855;2022-05-16 03:31:49;14,3;47,3;;
1856;2022-05-16 03:36:49;14,25;47,3;;
1857;2022-05-16 03:41:49;14,2;47,3;;
1858;2022-05-16 03:46:49;14,2;47,3;;
1859;2022-05-16 03:51:49;14,15;47,05;;
1860;2022-05-16 03:56:49;14,15;47,05;;
1861;2022-05-16 04:01:49;14,1;47,05;;
1862;2022-05-16 04:06:49;14,1;47,05;;
1863;2022-05-16 04:11:49;14,05;47,05;;
1864;2022-05-16 04:16:49;14,05;47,05;;
1865;2022-05-16 04:21:49;14,05;47,05;;
1866;2022-05-16 04:26:49;14;47,05;;
1867;2022-05-16 04:31:49;14;47;;
1868;2022-05-16 04:36:49;13,95;47;;
1869;2022-05-16 04:41:49;13,95;47;;
1870;2022-05-16 04:46:49;13,95;47;;
1871;2022-05-16 04:51:49;13,85;47;;
1872;2022-05-16 04:56:49;13,85;47,25;;
1873;2022-05-16 05:01:49;13,85;47,25;;
1874;2022-05-16 05:06:49;13,75;47,25;;
1875;2022-05-16 05:11:49;13,75;47,25;;
1876;2022-05-16 05:16:49;13,75;47;;
1877;2022-05-16 05:21:49;13,7;47,25;;
1878;2022-05-16 05:26:49;13,65;47,25;;
1879;2022-05-16 05:31:49;13,6;47,2;;
1880;2022-05-16 05:36:49;13,6;47,45;;
1881;2022-05-16 05:41:49;13,55;47,45;;
1882;2022-05-16 05:46:49;13,55;47,45;;
1883;2022-05-16 05:51:49;13,55;47,45;;
1884;2022-05-16 05:56:49;13,45;47,45;;
1885;2022-05-16 06:01:49;13,45;47,45;;
1886;2022-05-16 06:06:49;13,45;47,45;;
1887;2022-05-16 06:11:49;13,45;47,45;;
1888;2022-05-16 06:16:49;13,45;47,45;;
1889;2022-05-16 06:21:49;13,4;47,45;;
1890;2022-05-16 06:26:49;13,35;47,45;;
1891;2022-05-16 06:31:49;13,35;47,45;;
1892;2022-05-16 06:36:49;13,35;47,7;;
1893;2022-05-16 06:41:49;13,35;47,7;;
1894;2022-05-16 06:46:49;13,3;47,7;;
1895;2022-05-16 06:51:49;13,3;47,95;;
1896;2022-05-16 06:56:49;13,3;47,95;;
1897;2022-05-16 07:01:49;13,25;47,95;;
1898;2022-05-16 07:06:49;13,2;47,95;;
1899;2022-05-16 07:11:49;13,2;47,95;;
1900;2022-05-16 07:16:49;13,15;47,9;;
1901;2022-05-16 07:21:49;13,15;47,9;;
1902;2022-05-16 07:26:49;13,15;47,9;;
1903;2022-05-16 07:31:49;13,15;47,9;;
1904;2022-05-16 07:36:49;13,1;47,9;;
1905;2022-05-16 07:41:49;13,15;47,9;;
1906;2022-05-16 07:46:49;13,15;47,9;;
1907;2022-05-16 07:51:49;13,1;47,9;;
1908;2022-05-16 07:56:49;13,1;47,9;;
1909;2022-05-16 08:01:49;13,1;47,9;;
1910;2022-05-16 08:06:49;13,1;47,9;;
1911;2022-05-16 08:11:49;13,15;47,95;;
1912;2022-05-16 08:16:49;13,1;47,95;;
1913;2022-05-16 08:21:49;13,15;47,95;;
1914;2022-05-16 08:26:49;13,2;47,95;;
1915;2022-05-16 08:31:49;13,2;47,95;;
1916;2022-05-16 08:36:49;13,25;47,95;;
1917;2022-05-16 08:41:49;13,3;47,95;;
1918;2022-05-16 08:46:49;13,35;47,95;;
1919;2022-05-16 08:51:49;13,4;47,95;;
1920;2022-05-16 08:56:49;13,5;47,7;;
1921;2022-05-16 09:01:49;13,6;47,7;;
1922;2022-05-16 09:06:49;13,65;47,7;;
1923;2022-05-16 09:11:49;13,7;47,7;;
1924;2022-05-16 09:16:49;13,8;47,75;;
1925;2022-05-16 09:21:49;13,9;47,8;;
1926;2022-05-16 09:26:49;13,95;47,3;;
1927;2022-05-16 09:31:49;14,15;47,3;;
1928;2022-05-16 09:36:49;14,25;47,3;;
1929;2022-05-16 09:41:49;14,35;47,3;;
1930;2022-05-16 09:46:49;14,4;47,05;;
1931;2022-05-16 09:51:49;14,55;47,1;;
1932;2022-05-16 09:56:49;14,7;46,85;;
1933;2022-05-16 10:01:49;14,8;46,65;;
1934;2022-05-16 10:06:49;14,95;46,9;;
1935;2022-05-16 10:11:49;15,05;46,4;;
1936;2022-05-16 10:16:49;15,15;46,4;;
1937;2022-05-16 10:21:49;15,25;46,4;;
1938;2022-05-16 10:26:49;15,45;45,9;;
1939;2022-05-16 10:31:49;15,6;45,65;;
1940;2022-05-16 10:36:49;15,6;45,7;;
1941;2022-05-16 10:41:49;15,8;45,7;;
1942;2022-05-16 10:46:49;15,9;45,75;;
1943;2022-05-16 10:51:49;16;45,75;;
1944;2022-05-16 10:56:49;16,2;45,75;;
1945;2022-05-16 11:01:49;16,3;45,25;;
1946;2022-05-16 11:06:49;16,4;45;;
1947;2022-05-16 11:11:49;16,45;45,25;;
1948;2022-05-16 11:16:49;16,6;45;;
1949;2022-05-16 11:21:49;16,7;45,05;;
1950;2022-05-16 11:26:49;16,8;45,35;;
1951;2022-05-16 11:31:49;17;45,35;;
1952;2022-05-16 11:36:49;17,1;45,35;;
1953;2022-05-16 11:41:49;17,25;45,35;;
1954;2022-05-16 11:46:49;17,35;45,4;;
1955;2022-05-16 11:51:49;17,5;45,15;;
1956;2022-05-16 11:56:49;17,6;44,9;;
1957;2022-05-16 12:01:49;17,7;44,95;;
1958;2022-05-16 12:06:49;17,8;44,95;;
1959;2022-05-16 12:11:49;17,8;44,15;;
1960;2022-05-16 12:16:49;17,8;44,15;;
1961;2022-05-16 12:21:49;17,85;44,65;;
1962;2022-05-16 12:26:49;17,9;44,7;;
1963;2022-05-16 12:31:49;17,95;44,45;;
1964;2022-05-16 12:36:49;18,15;44,2;;
1965;2022-05-16 12:41:49;18,25;43,95;;
1966;2022-05-16 12:46:49;18,4;44,45;;
1967;2022-05-16 12:51:49;18,5;44,2;;
1968;2022-05-16 12:56:49;18,55;44,5;;
1969;2022-05-16 13:01:49;18,65;44,5;;
1970;2022-05-16 13:06:49;18,7;44,5;;
1971;2022-05-16 13:11:49;18,8;44,5;;
1972;2022-05-16 13:16:49;18,85;44,3;;
1973;2022-05-16 13:21:49;18,85;44,3;;
1974;2022-05-16 13:26:49;18,95;44,3;;
1975;2022-05-16 13:31:49;19,05;44,55;;
1976;2022-05-16 13:36:49;19,1;44,3;;
1977;2022-05-16 13:41:49;19,15;44,55;;
1978;2022-05-16 13:46:49;19,3;44,55;;
1979;2022-05-16 13:51:49;19,4;44,85;;
1980;2022-05-16 13:56:49;19,4;44,35;;
1981;2022-05-16 14:01:49;19,45;44,6;;
1982;2022-05-16 14:06:49;19,45;44,9;;
1983;2022-05-16 14:11:49;19,55;45,15;;
1984;2022-05-16 14:16:49;19,6;44,9;;
1985;2022-05-16 14:21:49;19,65;44,9;;
1986;2022-05-16 14:26:49;19,65;45,15;;
1987;2022-05-16 14:31:49;19,7;45,15;;
1988;2022-05-16 14:36:49;19,7;45,15;;
1989;2022-05-16 14:41:49;19,7;44,65;;
1990;2022-05-16 14:46:49;19,7;44,6;;
1991;2022-05-16 14:51:49;19,7;44,65;;
1992;2022-05-16 14:56:49;19,7;44,65;;
1993;2022-05-16 15:01:49;19,65;44,65;;
1994;2022-05-16 15:06:49;19,65;44,65;;
1995;2022-05-16 15:11:49;19,6;44,65;;
1996;2022-05-16 15:16:49;19,65;44,9;;
1997;2022-05-16 15:21:49;19,6;44,65;;
1998;2022-05-16 15:26:49;19,6;44,9;;
1999;2022-05-16 15:31:49;19,6;44,9;;
2000;2022-05-16 15:36:49;19,55;45,15;;
2001;2022-05-16 15:41:49;19,55;45,15;;
2002;2022-05-16 15:46:49;19,55;45,15;;
2003;2022-05-16 15:51:49;19,45;45,15;;
2004;2022-05-16 15:56:49;19,45;45,15;;
2005;2022-05-16 16:01:49;19,4;45,1;;
2006;2022-05-16 16:06:49;19,3;45,4;;
2007;2022-05-16 16:11:49;19,3;45,35;;
2008;2022-05-16 16:16:49;19,2;45,65;;
2009;2022-05-16 16:21:49;19,15;45,6;;
2010;2022-05-16 16:26:49;19,05;45,55;;
2011;2022-05-16 16:31:49;19;45,55;;
2012;2022-05-16 16:36:49;18,95;45,55;;
2013;2022-05-16 16:41:49;18,85;45,8;;
2014;2022-05-16 16:46:49;18,85;46,05;;
2015;2022-05-16 16:51:49;18,75;46,6;;
2016;2022-05-16 16:56:49;18,7;46,55;;
2017;2022-05-16 17:01:49;18,6;46,55;;
2018;2022-05-16 17:06:49;18,5;46,55;;
2019;2022-05-16 17:11:49;18,45;46,8;;
2020;2022-05-16 17:16:49;18,45;47,05;;
2021;2022-05-16 17:21:49;18,35;47,05;;
2022;2022-05-16 17:26:49;18,25;47,55;;
2023;2022-05-16 17:31:49;18,15;47,55;;
2024;2022-05-16 17:36:49;18,1;47,55;;
2025;2022-05-16 17:41:49;18;47,8;;
2026;2022-05-16 17:46:49;17,9;48,05;;
2027;2022-05-16 17:51:49;17,85;48,25;;
2028;2022-05-16 17:56:49;17,75;48,5;;
2029;2022-05-16 18:01:49;17,65;48,5;;
2030;2022-05-16 18:06:49;17,6;48,75;;
2031;2022-05-16 18:11:49;17,5;48,95;;
2032;2022-05-16 18:16:49;17,4;49,2;;
2033;2022-05-16 18:21:49;17,3;49,2;;
2034;2022-05-16 18:26:49;17,25;49,7;;
2035;2022-05-16 18:31:49;17,15;49,7;;
2036;2022-05-16 18:36:49;17,05;50,2;;
2037;2022-05-16 18:41:49;17;50,2;;
2038;2022-05-16 18:46:49;16,9;50,4;;
2039;2022-05-16 18:51:49;16,8;50,4;;
2040;2022-05-16 18:56:49;16,75;50,65;;
2041;2022-05-16 19:01:49;16,7;50,9;;
2042;2022-05-16 19:06:49;16,6;51,1;;
2043;2022-05-16 19:11:49;16,55;51,1;;
2044;2022-05-16 19:16:49;16,5;51,35;;
2045;2022-05-16 19:21:49;16,4;51,35;;
2046;2022-05-16 19:26:49;16,35;51,35;;
2047;2022-05-16 19:31:49;16,25;51,55;;
2048;2022-05-16 19:36:49;16,2;51,8;;
2049;2022-05-16 19:41:49;16,1;52,05;;
2050;2022-05-16 19:46:49;16,1;52,05;;
2051;2022-05-16 19:51:49;16;52,3;;
2052;2022-05-16 19:56:49;16;52,3;;
2053;2022-05-16 20:01:49;15,9;52,25;;
2054;2022-05-16 20:06:49;15,9;52,5;;
2055;2022-05-16 20:11:49;15,85;52,5;;
2056;2022-05-16 20:16:49;15,85;52,5;;
2057;2022-05-16 20:21:49;15,75;52,7;;
2058;2022-05-16 20:26:49;15,7;52,95;;
2059;2022-05-16 20:31:49;15,65;52,95;;
2060;2022-05-16 20:36:49;15,65;52,95;;
2061;2022-05-16 20:41:49;15,55;53,45;;
2062;2022-05-16 20:46:49;15,55;53,45;;
2063;2022-05-16 20:51:49;15,5;53,45;;
2064;2022-05-16 20:56:49;15,5;53,7;;
2065;2022-05-16 21:01:49;15,4;53,9;;
2066;2022-05-16 21:06:49;15,4;53,9;;
2067;2022-05-16 21:11:49;15,3;53,9;;
2068;2022-05-16 21:16:49;15,3;54,1;;
2069;2022-05-16 21:21:49;15,25;54,35;;
2070;2022-05-16 21:26:49;15,25;54,35;;
2071;2022-05-16 21:31:49;15,2;54,35;;
2072;2022-05-16 21:36:49;15,15;54,35;;
2073;2022-05-16 21:41:49;15,1;54,35;;
2074;2022-05-16 21:46:49;15,05;54,35;;
