RC-4HC Temperature+Humidity Data Logger;;;;
User Information;RC-4HC Data Logger V550;;;
Number;719AH10086;;;
Interval    ;0:5:0 H:M:S;;;
Delay Time;0,0 H;;;
Data Sum;2876;;;
Temperature Maximum;22,3°C;;;
Temperature Minimum;11,8°C;;;
Temperature Average;17,3°C;;;
Temperature Alarm Upper Limit;60,0°C;;;
Temperature Alarm Lower Limit;-30,0°C;;;
Humidity Maximum;66,4%RH;;;
Humidity Minimum;31,8%RH;;;
Humidity Average;54,9%RH;;;
Humidity Alarm Upper Limit;90%RH;;;
Humidity Alarm Lower Limit;20%RH;;;
Start Time;9/05/2022 11:22;;;
End Time;19/05/2022 11:01;;;
Date Format;yyyy-MM-dd HH:mm:ss;;;
Temperature Unit;°C;;;
Number;Time;Temperature°C;Humidity%RH;l
1614;2022-05-15 01:47:53;14,6;56,4;
1615;2022-05-15 01:52:53;14,5;56,4;
1616;2022-05-15 01:57:53;14,5;56,4;
1617;2022-05-15 02:02:53;14,5;56,4;
1618;2022-05-15 02:07:53;14,5;56,4;
1619;2022-05-15 02:12:53;14,5;56,4;
1620;2022-05-15 02:17:53;14,4;56,4;
1621;2022-05-15 02:22:53;14,4;56,4;
1622;2022-05-15 02:27:53;14,4;56,4;
1623;2022-05-15 02:32:53;14,4;56,4;
1624;2022-05-15 02:37:53;14,3;56,4;
1625;2022-05-15 02:42:53;14,3;56,4;
1626;2022-05-15 02:47:53;14,3;56,4;
1627;2022-05-15 02:52:53;14,3;56,4;
1628;2022-05-15 02:57:53;14,2;56,4;
1629;2022-05-15 03:02:53;14,2;56,4;
1630;2022-05-15 03:07:53;14,2;56,4;
1631;2022-05-15 03:12:53;14,2;56,4;
1632;2022-05-15 03:17:53;14,1;56,4;
1633;2022-05-15 03:22:53;14,1;56,9;
1634;2022-05-15 03:27:53;14,1;56,4;
1635;2022-05-15 03:32:53;14,1;56,4;
1636;2022-05-15 03:37:53;14,1;56,4;
1637;2022-05-15 03:42:53;14;56,4;
1638;2022-05-15 03:47:53;14;56,4;
1639;2022-05-15 03:52:53;14;56,4;
1640;2022-05-15 03:57:53;14;56,4;
1641;2022-05-15 04:02:53;14;56,4;
1642;2022-05-15 04:07:53;14;56,4;
1643;2022-05-15 04:12:53;14;56,4;
1644;2022-05-15 04:17:53;13,9;56,4;
1645;2022-05-15 04:22:53;13,9;56,4;
1646;2022-05-15 04:27:53;13,9;55,9;
1647;2022-05-15 04:32:53;13,9;55,9;
1648;2022-05-15 04:37:53;13,8;55,9;
1649;2022-05-15 04:42:53;13,8;55,9;
1650;2022-05-15 04:47:53;13,8;55,9;
1651;2022-05-15 04:52:53;13,8;55,9;
1652;2022-05-15 04:57:53;13,8;55,9;
1653;2022-05-15 05:02:53;13,8;55,9;
1654;2022-05-15 05:07:53;13,8;55,9;
1655;2022-05-15 05:12:53;13,7;55,9;
1656;2022-05-15 05:17:53;13,7;55,9;
1657;2022-05-15 05:22:53;13,7;55,9;
1658;2022-05-15 05:27:53;13,7;55,8;
1659;2022-05-15 05:32:53;13,7;55,8;
1660;2022-05-15 05:37:53;13,7;55,8;
1661;2022-05-15 05:42:53;13,6;55,4;
1662;2022-05-15 05:47:53;13,6;55,4;
1663;2022-05-15 05:52:53;13,6;55,4;
1664;2022-05-15 05:57:53;13,6;55,4;
1665;2022-05-15 06:02:53;13,6;55,4;
1666;2022-05-15 06:07:53;13,6;55,3;
1667;2022-05-15 06:12:53;13,6;55,3;
1668;2022-05-15 06:17:53;13,5;55,3;
1669;2022-05-15 06:22:53;13,5;55,3;
1670;2022-05-15 06:27:53;13,5;55,3;
1671;2022-05-15 06:32:53;13,5;55,3;
1672;2022-05-15 06:37:53;13,5;55,3;
1673;2022-05-15 06:42:53;13,5;55,3;
1674;2022-05-15 06:47:53;13,5;54,9;
1675;2022-05-15 06:52:53;13,4;55,3;
1676;2022-05-15 06:57:53;13,4;55,3;
1677;2022-05-15 07:02:53;13,4;54,8;
1678;2022-05-15 07:07:53;13,4;54,8;
1679;2022-05-15 07:12:53;13,4;54,8;
1680;2022-05-15 07:17:53;13,4;54,8;
1681;2022-05-15 07:22:53;13,4;54,8;
1682;2022-05-15 07:27:53;13,3;54,8;
1683;2022-05-15 07:32:53;13,3;54,8;
1684;2022-05-15 07:37:53;13,3;54,8;
1685;2022-05-15 07:42:53;13,3;54,8;
1686;2022-05-15 07:47:53;13,3;54,8;
1687;2022-05-15 07:52:53;13,3;54,8;
1688;2022-05-15 07:57:53;13,3;54,8;
1689;2022-05-15 08:02:53;13,3;54,8;
1690;2022-05-15 08:07:53;13,3;54,8;
1691;2022-05-15 08:12:53;13,3;54,8;
1692;2022-05-15 08:17:53;13,3;54,8;
1693;2022-05-15 08:22:53;13,3;54,8;
1694;2022-05-15 08:27:53;13,3;54,3;
1695;2022-05-15 08:32:53;13,3;54,8;
1696;2022-05-15 08:37:53;13,4;54,4;
1697;2022-05-15 08:42:53;13,4;54,4;
1698;2022-05-15 08:47:53;13,4;54,4;
1699;2022-05-15 08:52:53;13,5;54,4;
1700;2022-05-15 08:57:53;13,6;54,4;
1701;2022-05-15 09:02:53;13,6;54,4;
1702;2022-05-15 09:07:53;13,7;54,9;
1703;2022-05-15 09:12:53;13,8;54,9;
1704;2022-05-15 09:17:53;13,9;54,9;
1705;2022-05-15 09:22:53;13,9;54,4;
1706;2022-05-15 09:27:53;14;54,4;
1707;2022-05-15 09:32:53;14,1;54;
1708;2022-05-15 09:37:53;14,2;54;
1709;2022-05-15 09:42:53;14,3;54;
1710;2022-05-15 09:47:53;14,4;53,5;
1711;2022-05-15 09:52:53;14,5;53,5;
1712;2022-05-15 09:57:53;14,6;53,5;
1713;2022-05-15 10:02:53;14,6;53,1;
1714;2022-05-15 10:07:53;14,7;53,1;
1715;2022-05-15 10:12:53;14,8;53,1;
1716;2022-05-15 10:17:53;14,9;53,1;
1717;2022-05-15 10:22:53;15;52,6;
1718;2022-05-15 10:27:53;15,1;52,6;
1719;2022-05-15 10:32:53;15,2;52,2;
1720;2022-05-15 10:37:53;15,3;52,7;
1721;2022-05-15 10:42:53;15,3;52,7;
1722;2022-05-15 10:47:53;15,4;52,7;
1723;2022-05-15 10:52:53;15,5;52,7;
1724;2022-05-15 10:57:53;15,7;52,2;
1725;2022-05-15 11:02:53;15,8;52,2;
1726;2022-05-15 11:07:53;15,9;51,8;
1727;2022-05-15 11:12:53;16;51,3;
1728;2022-05-15 11:17:53;16;51,3;
1729;2022-05-15 11:22:53;16,2;51,3;
1730;2022-05-15 11:27:53;16,3;51,3;
1731;2022-05-15 11:32:53;16,4;51,3;
1732;2022-05-15 11:37:53;16,5;51,3;
1733;2022-05-15 11:42:53;16,6;51,9;
1734;2022-05-15 11:47:53;16,7;51,4;
1735;2022-05-15 11:52:53;16,9;51,4;
1736;2022-05-15 11:57:53;17;51,4;
1737;2022-05-15 12:02:53;17,1;50,4;
1738;2022-05-15 12:07:53;17,3;50,5;
1739;2022-05-15 12:12:53;17,4;49,5;
1740;2022-05-15 12:17:53;17,5;49,5;
1741;2022-05-15 12:22:53;17,6;48,5;
1742;2022-05-15 12:27:53;17,8;48,5;
1743;2022-05-15 12:32:53;17,9;48;
1744;2022-05-15 12:37:53;18;47,5;
1745;2022-05-15 12:42:53;18,1;47,5;
1746;2022-05-15 12:47:53;18,2;46,5;
1747;2022-05-15 12:52:53;18,3;46,5;
1748;2022-05-15 12:57:53;18,4;46,5;
1749;2022-05-15 13:02:53;18,5;46;
1750;2022-05-15 13:07:53;18,6;45,5;
1751;2022-05-15 13:12:53;18,7;45;
1752;2022-05-15 13:17:53;18,8;44,5;
1753;2022-05-15 13:22:53;19;44,5;
1754;2022-05-15 13:27:53;19,1;43,5;
1755;2022-05-15 13:32:53;19,2;43,5;
1756;2022-05-15 13:37:53;19,2;43;
1757;2022-05-15 13:42:53;19,4;42,5;
1758;2022-05-15 13:47:53;19,5;41,9;
1759;2022-05-15 13:52:53;19,6;41,4;
1760;2022-05-15 13:57:53;19,7;40,9;
1761;2022-05-15 14:02:53;19,8;40,4;
1762;2022-05-15 14:07:53;19,8;40,4;
1763;2022-05-15 14:12:53;20;39,9;
1764;2022-05-15 14:17:53;20,1;39,3;
1765;2022-05-15 14:22:53;20,2;38,3;
1766;2022-05-15 14:27:53;20,3;38,3;
1767;2022-05-15 14:32:53;20,4;38,3;
1768;2022-05-15 14:37:53;20,4;37,2;
1769;2022-05-15 14:42:53;20,5;37,2;
1770;2022-05-15 14:47:53;20,6;36,1;
1771;2022-05-15 14:52:53;20,7;36,1;
1772;2022-05-15 14:57:53;20,8;35,1;
1773;2022-05-15 15:02:53;20,9;35,1;
1774;2022-05-15 15:07:53;20,9;34;
1775;2022-05-15 15:12:53;21;34;
1776;2022-05-15 15:17:53;21;33,4;
1777;2022-05-15 15:22:53;21,1;32,9;
1778;2022-05-15 15:27:53;21,2;32,9;
1779;2022-05-15 15:32:53;21,2;32,9;
1780;2022-05-15 15:37:53;21,2;32,3;
1781;2022-05-15 15:42:53;21,3;32,3;
1782;2022-05-15 15:47:53;21,3;31,8;
1783;2022-05-15 15:52:53;21,3;31,8;
1784;2022-05-15 15:57:53;21,3;31,8;
1785;2022-05-15 16:02:53;21,3;31,8;
1786;2022-05-15 16:07:53;21,3;31,8;
1787;2022-05-15 16:12:53;21,3;31,8;
1788;2022-05-15 16:17:53;21,3;32,3;
1789;2022-05-15 16:22:53;21,3;32,3;
1790;2022-05-15 16:27:53;21,2;32,9;
1791;2022-05-15 16:32:53;21,2;32,9;
1792;2022-05-15 16:37:53;21,2;32,9;
1793;2022-05-15 16:42:53;21,2;32,9;
1794;2022-05-15 16:47:53;21,1;32,9;
1795;2022-05-15 16:52:53;21,1;34;
1796;2022-05-15 16:57:53;21;34;
1797;2022-05-15 17:02:53;20,9;34;
1798;2022-05-15 17:07:53;20,9;34;
1799;2022-05-15 17:12:53;20,9;35,1;
1800;2022-05-15 17:17:53;20,8;35,6;
1801;2022-05-15 17:22:53;20,7;36,1;
1802;2022-05-15 17:27:53;20,6;36,1;
1803;2022-05-15 17:32:53;20,5;36,1;
1804;2022-05-15 17:37:53;20,4;36,7;
1805;2022-05-15 17:42:53;20,4;37,2;
1806;2022-05-15 17:47:53;20,3;37,2;
1807;2022-05-15 17:52:53;20,2;37,2;
1808;2022-05-15 17:57:53;20,1;37,2;
1809;2022-05-15 18:02:53;19,9;37,2;
1810;2022-05-15 18:07:53;19,8;37,2;
1811;2022-05-15 18:12:53;19,8;37,1;
1812;2022-05-15 18:17:53;19,7;37,1;
1813;2022-05-15 18:22:53;19,6;37,1;
1814;2022-05-15 18:27:53;19,4;37,1;
1815;2022-05-15 18:32:53;19,3;37,6;
1816;2022-05-15 18:37:53;19,2;37,6;
1817;2022-05-15 18:42:53;19,2;38,2;
1818;2022-05-15 18:47:53;19,1;38,2;
1819;2022-05-15 18:52:53;19;38,1;
1820;2022-05-15 18:57:53;18,9;38,1;
1821;2022-05-15 19:02:53;18,8;38,7;
1822;2022-05-15 19:07:53;18,7;39,2;
1823;2022-05-15 19:12:53;18,6;39,2;
1824;2022-05-15 19:17:53;18,5;39,7;
1825;2022-05-15 19:22:53;18,4;40,2;
1826;2022-05-15 19:27:53;18,3;40,2;
1827;2022-05-15 19:32:53;18,2;40,2;
1828;2022-05-15 19:37:53;18,1;40,7;
1829;2022-05-15 19:42:53;18;41,3;
1830;2022-05-15 19:47:53;18;41,2;
1831;2022-05-15 19:52:53;17,9;41,2;
1832;2022-05-15 19:57:53;17,8;41,2;
1833;2022-05-15 20:02:53;17,7;41,7;
1834;2022-05-15 20:07:53;17,6;41,7;
1835;2022-05-15 20:12:53;17,5;42,3;
1836;2022-05-15 20:17:53;17,5;42,2;
1837;2022-05-15 20:22:53;17,4;42,2;
1838;2022-05-15 20:27:53;17,3;42,8;
1839;2022-05-15 20:32:53;17,3;43,3;
1840;2022-05-15 20:37:53;17,2;43,3;
1841;2022-05-15 20:42:53;17,2;43,3;
1842;2022-05-15 20:47:53;17,1;43,3;
1843;2022-05-15 20:52:53;17;43,8;
1844;2022-05-15 20:57:53;17;43,8;
1845;2022-05-15 21:02:53;16,9;43,8;
1846;2022-05-15 21:07:53;16,8;44,3;
1847;2022-05-15 21:12:53;16,8;44,3;
1848;2022-05-15 21:17:53;16,7;44,3;
1849;2022-05-15 21:22:53;16,6;44,8;
1850;2022-05-15 21:27:53;16,6;44,8;
1851;2022-05-15 21:32:53;16,6;44,8;
1852;2022-05-15 21:37:53;16,6;45,3;
1853;2022-05-15 21:42:53;16,5;45,3;
1854;2022-05-15 21:47:53;16,4;45,3;
1855;2022-05-15 21:52:53;16,4;45,2;
1856;2022-05-15 21:57:53;16,3;45,2;
1857;2022-05-15 22:02:53;16,3;45,7;
1858;2022-05-15 22:07:53;16,2;45,7;
1859;2022-05-15 22:12:53;16,2;46,3;
1860;2022-05-15 22:17:53;16,2;46,2;
1861;2022-05-15 22:22:53;16,1;46,2;
1862;2022-05-15 22:27:53;16,1;46,2;
1863;2022-05-15 22:32:53;16;46,2;
1864;2022-05-15 22:37:53;16;46,7;
1865;2022-05-15 22:42:53;16;46,7;
1866;2022-05-15 22:47:53;16;46,7;
1867;2022-05-15 22:52:53;16;47,2;
1868;2022-05-15 22:57:53;16;47,2;
1869;2022-05-15 23:02:53;15,9;47,2;
1870;2022-05-15 23:07:53;15,9;47,2;
1871;2022-05-15 23:12:53;15,8;47,2;
1872;2022-05-15 23:17:53;15,8;47,7;
1873;2022-05-15 23:22:53;15,8;47,7;
1874;2022-05-15 23:27:53;15,7;48,2;
1875;2022-05-15 23:32:53;15,7;47,7;
1876;2022-05-15 23:37:53;15,7;48,2;
1877;2022-05-15 23:42:53;15,6;48,2;
1878;2022-05-15 23:47:53;15,6;48,2;
1879;2022-05-15 23:52:53;15,5;48,2;
1880;2022-05-15 23:57:53;15,5;48,2;
1881;2022-05-16 00:02:53;15,5;48,2;
1882;2022-05-16 00:07:53;15,4;48,7;
1883;2022-05-16 00:12:53;15,4;48,7;
1884;2022-05-16 00:17:53;15,4;48,7;
1885;2022-05-16 00:22:53;15,3;48,7;
1886;2022-05-16 00:27:53;15,3;49,2;
1887;2022-05-16 00:32:53;15,3;49,2;
1888;2022-05-16 00:37:53;15,3;49,2;
1889;2022-05-16 00:42:53;15,3;49,2;
1890;2022-05-16 00:47:53;15,2;49,2;
1891;2022-05-16 00:52:53;15,2;49,2;
1892;2022-05-16 00:57:53;15,2;49,2;
1893;2022-05-16 01:02:53;15,1;49,2;
1894;2022-05-16 01:07:53;15,1;49,2;
1895;2022-05-16 01:12:53;15,1;49,2;
1896;2022-05-16 01:17:53;15;49,6;
1897;2022-05-16 01:22:53;15;49,6;
1898;2022-05-16 01:27:53;15;49,6;
1899;2022-05-16 01:32:53;14,9;49,6;
1900;2022-05-16 01:37:53;14,9;49,6;
1901;2022-05-16 01:42:53;14,9;49,6;
1902;2022-05-16 01:47:53;14,9;49,6;
1903;2022-05-16 01:52:53;14,8;49,6;
1904;2022-05-16 01:57:53;14,8;49,6;
1905;2022-05-16 02:02:53;14,8;49,6;
1906;2022-05-16 02:07:53;14,7;49,6;
1907;2022-05-16 02:12:53;14,7;49,6;
1908;2022-05-16 02:17:53;14,7;49,6;
1909;2022-05-16 02:22:53;14,7;49,6;
1910;2022-05-16 02:27:53;14,6;49,6;
1911;2022-05-16 02:32:53;14,6;49,6;
1912;2022-05-16 02:37:53;14,6;49,6;
1913;2022-05-16 02:42:53;14,6;49,6;
1914;2022-05-16 02:47:53;14,6;49,6;
1915;2022-05-16 02:52:53;14,5;49,6;
1916;2022-05-16 02:57:53;14,5;49,6;
1917;2022-05-16 03:02:53;14,5;49,6;
1918;2022-05-16 03:07:53;14,4;49,6;
1919;2022-05-16 03:12:53;14,4;49,6;
1920;2022-05-16 03:17:53;14,4;49,6;
1921;2022-05-16 03:22:53;14,3;49,6;
1922;2022-05-16 03:27:53;14,3;49,6;
1923;2022-05-16 03:32:53;14,3;49,6;
1924;2022-05-16 03:37:53;14,2;49,6;
1925;2022-05-16 03:42:53;14,2;49,6;
1926;2022-05-16 03:47:53;14,2;49;
1927;2022-05-16 03:52:53;14,2;49;
1928;2022-05-16 03:57:53;14,1;49;
1929;2022-05-16 04:02:53;14,1;49;
1930;2022-05-16 04:07:53;14,1;49;
1931;2022-05-16 04:12:53;14;49;
1932;2022-05-16 04:17:53;14;49;
1933;2022-05-16 04:22:53;14;49;
1934;2022-05-16 04:27:53;14;49;
1935;2022-05-16 04:32:53;14;49;
1936;2022-05-16 04:37:53;14;49;
1937;2022-05-16 04:42:53;13,9;49;
1938;2022-05-16 04:47:53;13,9;49;
1939;2022-05-16 04:52:53;13,8;49;
1940;2022-05-16 04:57:53;13,8;49;
1941;2022-05-16 05:02:53;13,8;49;
1942;2022-05-16 05:07:53;13,7;49;
1943;2022-05-16 05:12:53;13,7;49;
1944;2022-05-16 05:17:53;13,7;49;
1945;2022-05-16 05:22:53;13,6;49;
1946;2022-05-16 05:27:53;13,6;49;
1947;2022-05-16 05:32:53;13,6;49;
1948;2022-05-16 05:37:53;13,5;49;
1949;2022-05-16 05:42:53;13,5;49;
1950;2022-05-16 05:47:53;13,5;49;
1951;2022-05-16 05:52:53;13,4;48,9;
1952;2022-05-16 05:57:53;13,4;48,9;
1953;2022-05-16 06:02:53;13,4;49,4;
1954;2022-05-16 06:07:53;13,4;48,9;
1955;2022-05-16 06:12:53;13,3;49,4;
1956;2022-05-16 06:17:53;13,3;49,4;
1957;2022-05-16 06:22:53;13,3;49,4;
1958;2022-05-16 06:27:53;13,3;49,4;
1959;2022-05-16 06:32:53;13,3;49,4;
1960;2022-05-16 06:37:53;13,3;49,4;
1961;2022-05-16 06:42:53;13,3;49,4;
1962;2022-05-16 06:47:53;13,2;49,4;
1963;2022-05-16 06:52:53;13,2;49,4;
1964;2022-05-16 06:57:53;13,2;49,4;
1965;2022-05-16 07:02:53;13,2;49,9;
1966;2022-05-16 07:07:53;13,1;49,9;
1967;2022-05-16 07:12:53;13,1;49,9;
1968;2022-05-16 07:17:53;13,1;49,9;
1969;2022-05-16 07:22:53;13,1;49,9;
1970;2022-05-16 07:27:53;13,1;49,9;
1971;2022-05-16 07:32:53;13;49,9;
1972;2022-05-16 07:37:53;13;49,9;
1973;2022-05-16 07:42:53;13;49,9;
1974;2022-05-16 07:47:53;13;49,9;
1975;2022-05-16 07:52:53;13;49,9;
1976;2022-05-16 07:57:53;12,9;49,9;
1977;2022-05-16 08:02:53;12,9;49,9;
1978;2022-05-16 08:07:53;12,9;49,9;
1979;2022-05-16 08:12:53;12,9;49,9;
1980;2022-05-16 08:17:53;12,9;49,9;
1981;2022-05-16 08:22:53;12,9;49,9;
1982;2022-05-16 08:27:53;13;49,9;
1983;2022-05-16 08:32:53;13;49,9;
1984;2022-05-16 08:37:53;13;49,9;
1985;2022-05-16 08:42:53;13,1;49,9;
1986;2022-05-16 08:47:53;13,2;49,9;
1987;2022-05-16 08:52:53;13,2;49,9;
1988;2022-05-16 08:57:53;13,3;49,9;
1989;2022-05-16 09:02:53;13,3;49,9;
1990;2022-05-16 09:07:53;13,4;49,9;
1991;2022-05-16 09:12:53;13,5;50;
1992;2022-05-16 09:17:53;13,6;50;
1993;2022-05-16 09:22:53;13,7;50;
1994;2022-05-16 09:27:53;13,8;50;
1995;2022-05-16 09:32:53;13,9;50;
1996;2022-05-16 09:37:53;14;50;
1997;2022-05-16 09:42:53;14;49,5;
1998;2022-05-16 09:47:53;14,1;49,5;
1999;2022-05-16 09:52:53;14,2;49,5;
2000;2022-05-16 09:57:53;14,3;49,6;
2001;2022-05-16 10:02:53;14,4;49,6;
2002;2022-05-16 10:07:53;14,5;49,1;
2003;2022-05-16 10:12:53;14,6;49,1;
2004;2022-05-16 10:17:53;14,7;49,1;
2005;2022-05-16 10:22:53;14,8;49,1;
2006;2022-05-16 10:27:53;14,9;49,1;
2007;2022-05-16 10:32:53;15;48,7;
2008;2022-05-16 10:37:53;15,1;48,7;
2009;2022-05-16 10:42:53;15,2;48,2;
2010;2022-05-16 10:47:53;15,3;48,2;
2011;2022-05-16 10:52:53;15,4;48,2;
2012;2022-05-16 10:57:53;15,5;48,2;
2013;2022-05-16 11:02:53;15,6;48,2;
2014;2022-05-16 11:07:53;15,7;47,7;
2015;2022-05-16 11:12:53;15,8;47,7;
2016;2022-05-16 11:17:53;15,9;47,2;
2017;2022-05-16 11:22:53;16;47,3;
2018;2022-05-16 11:27:53;16,1;47,3;
2019;2022-05-16 11:32:53;16,2;47,3;
2020;2022-05-16 11:37:53;16,3;47,3;
2021;2022-05-16 11:42:53;16,4;47,3;
2022;2022-05-16 11:47:53;16,5;47,3;
2023;2022-05-16 11:52:53;16,6;46,8;
2024;2022-05-16 11:57:53;16,7;46,8;
2025;2022-05-16 12:02:53;16,8;46,8;
2026;2022-05-16 12:07:53;16,9;46,9;
2027;2022-05-16 12:12:53;17;46,9;
2028;2022-05-16 12:17:53;17;46,4;
2029;2022-05-16 12:22:53;17,1;46,4;
2030;2022-05-16 12:27:53;17,2;46,4;
2031;2022-05-16 12:32:53;17,3;46,9;
2032;2022-05-16 12:37:53;17,3;46,9;
2033;2022-05-16 12:42:53;17,4;46,4;
2034;2022-05-16 12:47:53;17,4;46,4;
2035;2022-05-16 12:52:53;17,5;46,4;
2036;2022-05-16 12:57:53;17,6;46,4;
2037;2022-05-16 13:02:53;17,7;46,4;
2038;2022-05-16 13:07:53;17,7;46,4;
2039;2022-05-16 13:12:53;17,8;45,9;
2040;2022-05-16 13:17:53;17,9;45,9;
2041;2022-05-16 13:22:53;17,9;45,9;
2042;2022-05-16 13:27:53;18;45,9;
2043;2022-05-16 13:32:53;18;46;
2044;2022-05-16 13:37:53;18;45,4;
2045;2022-05-16 13:42:53;18,1;45,5;
2046;2022-05-16 13:47:53;18,1;45,5;
2047;2022-05-16 13:52:53;18,2;46;
2048;2022-05-16 13:57:53;18,3;46,5;
2049;2022-05-16 14:02:53;18,3;46,5;
2050;2022-05-16 14:07:53;18,4;46,5;
2051;2022-05-16 14:12:53;18,4;46,5;
2052;2022-05-16 14:17:53;18,5;47;
2053;2022-05-16 14:22:53;18,6;47,1;
2054;2022-05-16 14:27:53;18,6;47,6;
2055;2022-05-16 14:32:53;18,6;47,6;
2056;2022-05-16 14:37:53;18,7;47,1;
2057;2022-05-16 14:42:53;18,7;47,1;
2058;2022-05-16 14:47:53;18,8;47,1;
2059;2022-05-16 14:52:53;18,8;46,6;
2060;2022-05-16 14:57:53;18,8;46,6;
2061;2022-05-16 15:02:53;18,9;46,6;
2062;2022-05-16 15:07:53;18,9;46,6;
2063;2022-05-16 15:12:53;18,9;46,6;
2064;2022-05-16 15:17:53;19;47,1;
2065;2022-05-16 15:22:53;19;47,1;
2066;2022-05-16 15:27:53;19;47,6;
2067;2022-05-16 15:32:53;19;47,1;
2068;2022-05-16 15:37:53;19;47,6;
2069;2022-05-16 15:42:53;19;47,6;
2070;2022-05-16 15:47:53;19;47,6;
2071;2022-05-16 15:52:53;19,1;47,6;
2072;2022-05-16 15:57:53;19,1;47,6;
2073;2022-05-16 16:02:53;19;47,6;
2074;2022-05-16 16:07:53;19,1;47,6;
2075;2022-05-16 16:12:53;19;47,6;
2076;2022-05-16 16:17:53;19;47,6;
2077;2022-05-16 16:22:53;19;47,6;
2078;2022-05-16 16:27:53;19;47,6;
2079;2022-05-16 16:32:53;19;47,6;
2080;2022-05-16 16:37:53;18,9;47,6;
2081;2022-05-16 16:42:53;18,9;48,1;
2082;2022-05-16 16:47:53;18,8;48,1;
2083;2022-05-16 16:52:53;18,8;48,1;
2084;2022-05-16 16:57:53;18,7;48,1;
2085;2022-05-16 17:02:53;18,7;48,1;
2086;2022-05-16 17:07:53;18,6;48,6;
2087;2022-05-16 17:12:53;18,6;48,6;
2088;2022-05-16 17:17:53;18,5;48,6;
2089;2022-05-16 17:22:53;18,5;48,6;
2090;2022-05-16 17:27:53;18,4;48,6;
2091;2022-05-16 17:32:53;18,3;48,6;
2092;2022-05-16 17:37:53;18,2;48,5;
2093;2022-05-16 17:42:53;18,1;49;
2094;2022-05-16 17:47:53;18;49;
2095;2022-05-16 17:52:53;18;49,5;
2096;2022-05-16 17:57:53;17,9;49,5;
2097;2022-05-16 18:02:53;17,8;50;
2098;2022-05-16 18:07:53;17,7;50;
2099;2022-05-16 18:12:53;17,6;50,5;
2100;2022-05-16 18:17:53;17,5;50,5;
2101;2022-05-16 18:22:53;17,4;51;
2102;2022-05-16 18:27:53;17,3;51,5;
2103;2022-05-16 18:32:53;17,3;51,4;
2104;2022-05-16 18:37:53;17,2;51,4;
2105;2022-05-16 18:42:53;17,1;51,4;
2106;2022-05-16 18:47:53;17;51,9;
2107;2022-05-16 18:52:53;17;51,9;
2108;2022-05-16 18:57:53;16,9;52,4;
2109;2022-05-16 19:02:53;16,8;52,4;
2110;2022-05-16 19:07:53;16,7;52,4;
2111;2022-05-16 19:12:53;16,6;52,4;
2112;2022-05-16 19:17:53;16,6;52,3;
2113;2022-05-16 19:22:53;16,6;52,8;
2114;2022-05-16 19:27:53;16,5;52,8;
2115;2022-05-16 19:32:53;16,4;52,8;
2116;2022-05-16 19:37:53;16,3;53,3;
2117;2022-05-16 19:42:53;16,3;53,3;
2118;2022-05-16 19:47:53;16,2;53,3;
2119;2022-05-16 19:52:53;16,1;53,8;
2120;2022-05-16 19:57:53;16;53,8;
2121;2022-05-16 20:02:53;16;53,7;
2122;2022-05-16 20:07:53;16;54,2;
2123;2022-05-16 20:12:53;15,9;54,2;
2124;2022-05-16 20:17:53;15,9;54,2;
2125;2022-05-16 20:22:53;15,8;54,2;
2126;2022-05-16 20:27:53;15,8;54,2;
2127;2022-05-16 20:32:53;15,7;54,7;
2128;2022-05-16 20:37:53;15,7;54,7;
2129;2022-05-16 20:42:53;15,6;54,7;
2130;2022-05-16 20:47:53;15,6;55,2;
2131;2022-05-16 20:52:53;15,5;55,2;
2132;2022-05-16 20:57:53;15,5;55,1;
2133;2022-05-16 21:02:53;15,4;55,1;
2134;2022-05-16 21:07:53;15,4;55,1;
2135;2022-05-16 21:12:53;15,3;55,6;
2136;2022-05-16 21:17:53;15,3;55,6;
2137;2022-05-16 21:22:53;15,3;55,6;
2138;2022-05-16 21:27:53;15,3;56,1;
2139;2022-05-16 21:32:53;15,2;56,1;
2140;2022-05-16 21:37:53;15,1;56,1;
2141;2022-05-16 21:42:53;15,1;56,1;
2142;2022-05-16 21:47:53;15;56;
2143;2022-05-16 21:52:53;15;56;
2144;2022-05-16 21:57:53;14,9;56,5;
2145;2022-05-16 22:02:53;14,9;56;
2146;2022-05-16 22:07:53;14,8;56,5;
2147;2022-05-16 22:12:53;14,8;56,5;
2148;2022-05-16 22:17:53;14,7;56,5;
2149;2022-05-16 22:22:53;14,7;56,5;
2150;2022-05-16 22:27:53;14,6;57;
2151;2022-05-16 22:32:53;14,6;56,9;
2152;2022-05-16 22:37:53;14,6;56,9;
2153;2022-05-16 22:42:53;14,6;56,9;
2154;2022-05-16 22:47:53;14,5;56,9;
2155;2022-05-16 22:52:53;14,5;56,9;
2156;2022-05-16 22:57:53;14,4;57,4;
2157;2022-05-16 23:02:53;14,4;56,9;
2158;2022-05-16 23:07:53;14,4;56,9;
2159;2022-05-16 23:12:53;14,3;57,4;
2160;2022-05-16 23:17:53;14,3;56,9;
2161;2022-05-16 23:22:53;14,3;56,9;
2162;2022-05-16 23:27:53;14,2;57,4;
2163;2022-05-16 23:32:53;14,2;57,4;
2164;2022-05-16 23:37:53;14,2;57,4;
2165;2022-05-16 23:42:53;14,1;57,3;
2166;2022-05-16 23:47:53;14,1;57,3;
2167;2022-05-16 23:52:53;14,1;57,3;
